Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,Naive-RV,0.19014806891085922,0.09022055410210503,8.60171132094267,0.9927048672059424
synthetic_sv_jump_t,HAR-RV,0.20050086181664942,0.09947341840090404,9.561540987637569,634426802.4385095
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.5344406461611656,0.3402086276846808,26.22908354835432,1.0516057408639385
synthetic_sv_jump_t,RGARCH-t,0.8707757723316286,0.6930318154267755,49.284283754822965,1.3110824240069439
synthetic_sv_jump_t,REGARCH-t,1.2435849973459299,0.9729228660039627,63.587068485055454,2.0924604185050875
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",1.4774255428644765,1.181414282196976,81.43941620293663,5.036795108894047
synthetic_sv_jump_t,"EGARCH(1,1)-t",1.627631154929255,1.3325897549164578,94.77089342401062,37.56499771295754
synthetic_sv_jump_t,"EGARCH(2,1)-t",1.6296848802241164,1.3344311224925156,94.90325642012488,39.14062506232744
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",1.651268345223467,1.3547047275665898,96.13656735753729,55.14749390462163
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",1.6520830255483625,1.3553481234812197,96.18798128396168,56.72666513614269
synthetic_sv_jump_t,"GARCH(1,2)-t",1.662581688711098,1.3658094892392398,97.45221175487949,79.56665531834868
synthetic_sv_jump_t,"GARCH(1,1)-t",1.6625817645928975,1.365809680120891,97.45224637591025,79.56508711241807
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",1.662603878085868,1.365849528399214,97.45989384590146,80.98994586800364
synthetic_sv_jump_t,"GARCH(2,1)-t",1.6626160143292643,1.3658334320258774,97.45523459482985,82.9387940106287
synthetic_sv_jump_t,"FIGARCH(1,1)-t",1.6627480441333984,1.3659321120106398,97.45998280855194,78.83505065048729
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",1.6629602457082655,1.3661298753439184,97.47372136116746,79.91854089666388
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",1.6741956664359214,1.3751219900648453,97.94896313133293,94.85995110479773
