Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.01,-0.37648775539278506,-0.5356774938514666,0.0,0.0,0.06346168054426721,0.0,848,0
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.01,-0.3718550071950123,-0.5290858878598222,0.0,0.0,0.06400615318361434,0.0,848,0
synthetic_rough_long_memory,"GARCH(1,2)-t",0.01,-0.37185525816722986,-0.5290862449502365,0.0,0.0,0.0640062230268379,0.0,848,0
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.01,-0.3485954483610137,-0.4959915255444046,0.003537735849056604,0.003537735849056604,0.06434909620335902,0.000513743244638479,848,3
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.01,-0.3616942997452869,-0.5146289441094248,0.0,0.0,0.06435110338201064,0.0,848,0
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.01,-0.36169502404275533,-0.5146299746604777,0.0,0.0,0.06435113453539199,0.0,848,0
synthetic_rough_long_memory,"GARCH(2,1)-t",0.01,-0.37195717731105316,-0.5292312584088594,0.0,0.0,0.06448265163263991,0.0,848,0
synthetic_rough_long_memory,"GARCH(1,1)-t",0.01,-0.37195269589084984,-0.5292248821166454,0.0,0.0,0.06448267034665066,0.0,848,0
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.01,-0.3719556642068541,-0.5292291055211396,0.0,0.0,0.06448270365706005,0.0,848,0
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.01,-0.37211061605144113,-0.5294495754158097,0.0,0.0,0.06448736343892347,0.0,848,0
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.01,-0.37770757344815725,-0.5374130856987361,0.0011792452830188679,0.0011792452830188679,0.06450830673436445,0.0002086248707531819,848,1
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.01,-0.6533681765390219,-0.9296308375436558,0.0,0.0,0.07787912431803627,0.0,871,0
synthetic_rough_long_memory,RGARCH-t,0.01,-1.1883896475383624,-1.6908746140979467,0.0,0.0,0.11086885301635593,0.0,871,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.01,-1.4431509367216948,-2.0533562272853896,0.0,0.0,0.12896160138514812,0.0,871,0
synthetic_rough_long_memory,REGARCH-t,0.01,-1.520254517340282,-2.163061396287895,0.0,0.0,0.13470222291376813,0.0,871,0
synthetic_rough_long_memory,Naive-RV,0.01,-1.6223493013925574,-2.3083247608277917,0.0,0.0,0.14224609832718102,0.0,871,0
synthetic_rough_long_memory,HAR-RV,0.01,-1.6853074521600195,-2.397903409635245,0.0,0.0,0.14688075490841776,0.0,871,0
