Unnamed: 0,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1328,0.3894037159118563,,,,,,,,,,,,0.1962789925549661,0.2895399125853876,0.2693790288501833,0.0438245692151461
1329,0.4038330979179528,,,,,,,,,,,,0.1972042574372237,0.2907402575908543,0.2623646103094416,0.0428643866745414
1330,0.3750192362946566,,,,,,,,,,,,0.2041544805615341,0.2993447980883371,0.2847095162509556,0.0462895378401068
1331,0.3687586056393209,,,,,,,,,,,,0.1907232677429547,0.2830251407318862,0.2623592964301715,0.043308451583327
1332,0.3688727433686026,,,,,,,,,,,,0.1878770223152852,0.278959154385729,0.247671337441701,0.0400536439305484
1333,0.4046436325082302,,,,,,,,,,,,0.1880395175409473,0.2790266720293635,0.249467613877618,0.0382736520270277
1334,0.4103585492731387,,,,,,,,,,,,0.2050864827273546,0.3000778692892593,0.2646358674271651,0.0416519719847282
1335,0.4103010538420962,,,,,,,,,,,,0.2079537835681215,0.3043270963667744,0.264267688177975,0.0416438644350678
1336,0.4073618957906453,,,,,,,,,,,,0.2081836564341398,0.3047518552255366,0.2591309389369824,0.0413587738909727
1337,0.3952136571712944,,,,,,,,,,,,0.2070471746378275,0.3033711068369351,0.2712069168866458,0.0424325983858529
1338,0.3642285322742596,,,,,,,,,,,,0.2015466521036447,0.2965571575089846,0.2562668490972026,0.0408557897280208
1339,0.3839399758473741,,,,,,,,,,,,0.1869243355992687,0.2782061267007545,0.2304110568379756,0.0376354197607958
1340,0.4134890992380713,,,,,,,,,,,,0.1963273401495304,0.2892709566129403,0.2280021466639043,0.0359600831852981
1341,0.4112249746719972,,,,,,,,,,,,0.2103823179373598,0.3069271454310075,0.2484726981390726,0.0406284373674125
1342,0.400953037275939,,,,,,,,,,,,0.2095314849080095,0.3064914448103809,0.2662970129767515,0.0408336216667726
1343,0.4010156088882851,,,,,,,,,,,,0.2049244118053293,0.300819381251785,0.2596442255230756,0.0404539851816708
1344,0.3821675247087144,,,,,,,,,,,,0.2052538193588525,0.3010370056891312,0.2564885971136467,0.0403415771514727
1345,0.3827606139896838,,,,,,,,,,,,0.1965587478252769,0.2903192075469093,0.2467192491399493,0.0418844904729719
1346,0.2386443234419575,,,,,,,,,,,,0.1969751097895711,0.2904831395386493,0.2593155583491844,0.0406211067387281
1347,0.2400714517932433,,,,,,,,,,,,0.1271861422013508,0.2013360145537489,0.222326882413278,0.0368452936941254
1348,0.2569679765375154,,,,,,,,,,,,0.1274138282055727,0.1991883141169941,0.2327582506913964,0.0344606480856237
1349,0.2547915218844426,,,,,,,,,,,,0.1352914800942681,0.2093838942559618,0.241023364362953,0.0348270545064743
1350,0.2645767817604936,,,,,,,,,,,,0.1338254646301661,0.2078264141135448,0.2355362474295765,0.0340414946714448
1351,0.2413745410316098,0.0130539578910443,0.0130769956261411,0.0130542401806435,0.0130769805990949,0.013053500854515,0.0134884122166024,0.017054512992504,0.0174235859075466,0.0130670057462037,0.0127913654866661,0.0127914586948393,0.1382336651039458,0.2134953268663806,0.2441142940940602,0.0347942105037036
1352,0.2531066190060865,0.0143630539771727,0.0148234581912237,0.0143634421555047,0.0148235129049908,0.0143624261179973,0.0146539620631288,0.0189773295712476,0.0201028687912462,0.0143746292748185,0.0140393795355949,0.0140394758031099,0.1265971920321963,0.1985056108305835,0.240901166073424,0.0352940247301699
1353,0.2803100239689001,0.0132854353555833,0.0127904548876878,0.0132857481282754,0.0127903350059242,0.0132848599487934,0.0132113569972884,0.0169510356564749,0.0159278499161115,0.0132980592602262,0.0129605404834452,0.0129606480929877,0.1321846026754828,0.2053231302384687,0.2510799198463913,0.0361987380466356
1354,0.279780969726453,0.0122940529920814,0.0121967089433421,0.0122943031891448,0.012196719060499,0.012293529363539,0.011904078838931,0.0151087875387734,0.0142285525685427,0.0123075472172488,0.0119690435901152,0.0119691596497133,0.1453505621504276,0.222579427488194,0.2743435813281306,0.0401340717724362
1355,0.237125693556178,0.011411402075362,0.0112372211368595,0.0114116030226549,0.01123717632273,0.0114109361627393,0.0109592624235673,0.0136543457907113,0.0129956084741275,0.0114255813313428,0.0110984329070725,0.0110985520115525,0.1449858974998562,0.2227098375793682,0.262411529648822,0.0401998238768126
1356,0.2228593004605477,0.0106327678044774,0.010541069923144,0.0106329313189818,0.0105410603070011,0.0106323613822868,0.0102453368103139,0.0125056488304106,0.0120212199905536,0.0106474677896044,0.0103407739657024,0.010340892252943,0.1237868049614007,0.1950804991074672,0.2551320823859858,0.039074229811858
1357,0.2227003002069657,0.009859829073001,0.0097581981060043,0.0098599588492159,0.0097581767700021,0.009859469178462,0.0092082199098083,0.0110457279967371,0.0104226385439118,0.0098749984378862,0.0095678215055028,0.0095679426072651,0.1163835407921734,0.1844378471289188,0.244185543395238,0.0373160237022761
1358,0.2060909534341436,0.0092285106591696,0.0091906725176862,0.00922861986323,0.0091906670707197,0.0092282072869822,0.008728226489869,0.0102333273231228,0.0099500895249499,0.0092439663264455,0.0089622983351556,0.0089624148044311,0.1159462308012707,0.1835132594480004,0.2404294133904718,0.0359571819636032
1359,0.2076904462648913,0.009635734939042,0.0099127815322316,0.0096359002210408,0.0099128179867273,0.0096353739935223,0.0092970678027263,0.011110879963791,0.0118206163245494,0.0096504109189264,0.0093848447498439,0.0093849549866841,0.1072046800240675,0.1718164221597943,0.2355741715692123,0.034406517050147
1360,0.2050051683332123,0.0089535943356394,0.0087506630676118,0.0089537322680105,0.0087506087655783,0.0089532793786728,0.0084352185880617,0.0098868393008877,0.0094103458450773,0.008968650786967,0.008704261874403,0.0087043733143983,0.1075754112649685,0.1719362202156083,0.2346626225946279,0.0336856837616935
1361,0.1818736746316319,0.0083825775301824,0.0083961313395663,0.0083826985206473,0.0083961452332001,0.0083823004080449,0.0078832202848617,0.0091278582071602,0.0088968833308213,0.0083978697645139,0.0081503777488942,0.0081504873751477,0.1059036784210165,0.1696981106913803,0.2420592271363487,0.0340590686115323
1362,0.1534370865673279,0.0079112325056368,0.007888003196133,0.007911345223645,0.0078879877375842,0.0079110138292826,0.0076295665019685,0.0086142913977561,0.0085103236951033,0.0079266399483607,0.0077081748692958,0.0077082765996242,0.0938117962144138,0.1532358450139511,0.2248782681223329,0.0321470536559638
1363,0.1535096869172705,0.0099168500825467,0.0106920914779925,0.0099171337625598,0.0106922047433636,0.0099164318080205,0.0090753526737589,0.0108460067308409,0.0125529942566201,0.0099298800556383,0.0095448990710275,0.0095450042286308,0.0786720751467572,0.1317722351230636,0.1945028463128559,0.0277631661535264
1364,0.1840852418640849,0.0092696307846028,0.0088488128621134,0.0092698792446466,0.0088486891283449,0.0092692722426437,0.0085718630301303,0.010013923385509,0.0096962823344173,0.0092831504763337,0.0089281563813703,0.0089282589721534,0.0781688353319339,0.1304076051638094,0.1864484239200286,0.0250054763736928
1365,0.1841228489509405,0.0088393588747032,0.008923658505813,0.0088395908392565,0.0089237011274199,0.0088390823564202,0.0085190412573382,0.0097068801438353,0.0097007439436199,0.0088531080000409,0.0085504090907862,0.0085505000424234,0.0934256768473246,0.1513719373282308,0.2065928327505121,0.0269428306568007
1366,0.1658878324006272,0.0085000245967197,0.0084429364535918,0.0085002480666299,0.0084428981908116,0.0084998326793964,0.0085676479127182,0.0095334167034551,0.0095858157673512,0.008513891870997,0.0082636051176415,0.0082636826062699,0.0930248950247902,0.1515791713223553,0.1939885123375717,0.0256300559409767
1367,0.1685152570214718,0.007950990060668,0.0078813416303717,0.0079511906685999,0.0078813312762301,0.0079508379843899,0.0080162524271315,0.0087353573954019,0.0084578884074182,0.0079651752967949,0.007730043300295,0.0077301199949788,0.083283516367205,0.1381652434838752,0.1903221042017479,0.0244802879176765
1368,0.1640937510947519,0.0074188742129623,0.0073694640439202,0.0074190551838911,0.0073694484548766,0.0074187550874778,0.0073385837551827,0.0078313628014634,0.0075068879125638,0.0074333325882428,0.007203044641311,0.0072031220650309,0.0842671461634252,0.1391010547357136,0.1898575135741562,0.0240016207161701
1369,0.1640820666561593,0.0069333823652964,0.006900597046267,0.0069335487820805,0.0069005869682783,0.0069332929698161,0.0067136085143834,0.0070362979219319,0.0067666167623209,0.0069480432071756,0.0067232465285353,0.0067233239692437,0.0818529808794895,0.1357840268564201,0.1888116958411214,0.0231562462105687
1370,0.1478155124401302,0.0066702216152928,0.0067084663679453,0.0066703907776537,0.006708465720628,0.0066701914104311,0.0067438748530133,0.0069055855081775,0.0069943325114343,0.0066848443423642,0.0064983789153111,0.0064984451305433,0.08165919032083,0.1354055420114429,0.1890380234038667,0.0226426930332616
1371,0.148198255838445,0.006466311095802,0.0064970811704883,0.0064664870329105,0.0064970755749044,0.0064662848518047,0.0066758883761669,0.0068554339616986,0.0069675984215907,0.0064808396617929,0.0063225539985965,0.006322616176513,0.0729575451166139,0.1231928922677131,0.184643027460456,0.0218236270114399
1372,0.1399541782980833,0.0061767155218666,0.0061800281390882,0.006176891464257,0.0061800198483595,0.006176733504949,0.0065697219904946,0.0065941140151612,0.0065813819263984,0.0061912440619603,0.0060585065483171,0.0060585612712997,0.0729213488185158,0.1227541469857804,0.1807688665996235,0.0214696850102934
1373,0.1233453742958801,0.0059379604629375,0.0059670120708701,0.0059381400740892,0.0059670086802424,0.005937986918728,0.0064019161418866,0.0064147552946991,0.006445313859895,0.0059524380273139,0.0058396008788039,0.0058396526152406,0.0683239939549714,0.1162205545717091,0.1798148511337918,0.0206874849527866
1374,0.1128226107765427,0.00590801327587,0.0059922626948692,0.0059082112822008,0.0059922653461363,0.0059081150231801,0.0066886994037591,0.0065765251041778,0.0067912787658221,0.0059222350499219,0.0058447080411516,0.0058447439975052,0.0592457350191177,0.1029440862592839,0.1643027842400529,0.0192160065064344
1375,0.0904676277373145,0.0062193541166445,0.0063834937789895,0.0062195935001462,0.0063835045647915,0.006219578846107,0.0073628868702344,0.0071607586370267,0.0075889781944254,0.0062330004548288,0.0061855787055188,0.006185589749466,0.0532527842381891,0.0937627059047719,0.1489002485267963,0.0167601016151137
1376,0.0989124344296319,0.0068554251919192,0.0070749977361253,0.0068557257250797,0.0070750106426808,0.0068558175538603,0.0083534202204574,0.008096308781637,0.0086540682554097,0.0068682210596478,0.0068353687190777,0.0068353476913325,0.0405861246925633,0.0744415984886287,0.0899192144367017,0.0116537470565804
1377,0.1113741477142404,0.0065804553939034,0.0064650094998931,0.0065807460555116,0.0064649679242579,0.006580819221677,0.0080511296443622,0.0078378766189366,0.0076782036031034,0.0065933884372158,0.006572823762953,0.0065728074303877,0.0448017956590588,0.0802493870112664,0.0958102635555743,0.0099914832468506
1378,0.1133616345278539,0.0067601202533918,0.0069103656732881,0.0067604346738121,0.0069103847698396,0.006760418658813,0.0082878744214814,0.0082826868060831,0.0085475296628077,0.0067727228031149,0.0067596521685032,0.0067596375879203,0.0512852112396594,0.0900992257270482,0.1126059795638188,0.010968087862782
1379,0.1200462309702929,0.0078925959713492,0.0082391112628158,0.0078930007330125,0.0082391349131537,0.0078927437351193,0.0092111450149849,0.0097135941768998,0.0105026969274869,0.0079039420028514,0.0078137896541167,0.0078137797918987,0.0521190333133556,0.0916785204350676,0.1246280194931444,0.0109270901409142
1380,0.1386739453716191,0.0074346344847999,0.0071687884281746,0.0074350070431002,0.0071687131769429,0.0074348001155232,0.0087334553721438,0.0090466817948034,0.0086051431393574,0.0074464281555742,0.0073669704540581,0.00736696443287,0.0555181287581666,0.0967195644831279,0.1320732434883827,0.0116888065647452
1381,0.1388336844161871,0.0069404507702151,0.0068930720721238,0.0069407913397737,0.0068930690739509,0.0069406218117015,0.0078331274748759,0.0079702595538743,0.0073762568221905,0.0069526891880269,0.0068612180387944,0.0068612204221251,0.065357233068962,0.1110896229778312,0.1466456540729226,0.0142038321996888
1382,0.1265756824885089,0.0065068025222005,0.0064162194060146,0.0065071182720697,0.0064161855725019,0.0065069783157219,0.0072072184077172,0.0072349148499022,0.0068314989291853,0.0065193860145906,0.0064254828894917,0.0064254909681511,0.0653621048049146,0.1116109131775606,0.1410479800470605,0.0142796621774741
1383,0.1268985341250874,0.0063819223460021,0.0064152425390495,0.0063822377058176,0.006415239649885,0.0063820784663344,0.0071827835373834,0.0072728423462882,0.0073036479747994,0.0063945111926454,0.0063218040840371,0.006321812605767,0.0587269158659332,0.102050234550508,0.139482918675051,0.0138523231634545
1384,0.1297210440443491,0.006335496191945,0.006350125588964,0.006335816849951,0.006350108417545,0.0063356284281241,0.0072394215665914,0.0074154653442887,0.0074808191439495,0.0063480112855169,0.0062943084337317,0.0062943168610086,0.0588028439186907,0.1018561783289426,0.140072796830608,0.0136127253538569
1385,0.132789772941295,0.005941689382623,0.0058507972817939,0.005941989839128,0.0058507693156961,0.005941832780065,0.0065981490658306,0.0066340415319103,0.0062343100490362,0.0059544853584007,0.0058918591988593,0.0058918723080644,0.0602597126448468,0.1039602527874957,0.1425674350911221,0.0138165251705451
1386,0.1032062837551885,0.0068973137918948,0.0072785440631416,0.0068976930694052,0.007278591312059,0.0068973457562151,0.0074251994530191,0.0078542645318567,0.0087198430367837,0.0069090135492051,0.0067895887744037,0.0067896029521988,0.0618253007857702,0.10629155004872,0.1439953837439894,0.0140790459868167
