Unnamed: 0,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1761,0.1043765012494631,,,,,,,,,,,,0.2000265628883733,0.1963465316847852,0.1782696129761398,0.2794849294616587
1762,0.1221790658348002,,,,,,,,,,,,0.1617897332124745,0.1582429281986547,0.1595793869436781,0.2425201512090955
1763,0.0921620923722636,,,,,,,,,,,,0.1674410799743211,0.1641639202017272,0.1503310126762788,0.2060378256150369
1764,0.1224604167989927,,,,,,,,,,,,0.1355459159075167,0.1322032061032361,0.1396877662358245,0.1852210109753906
1765,0.0785868302318015,,,,,,,,,,,,0.1535334538590101,0.1504228055236767,0.1354203661769102,0.1736429021897005
1766,0.121153679707413,,,,,,,,,,,,0.1114307101362051,0.1082554624287496,0.1278322088708134,0.1510685899689721
1767,0.1203799128665841,,,,,,,,,,,,0.1451547161328414,0.1422355456046197,0.1321136642741298,0.1943965694997559
1768,0.1169925373955121,,,,,,,,,,,,0.1433711775692809,0.1401716528672225,0.135839167497735,0.1970533728139254
1769,0.1779997130366083,,,,,,,,,,,,0.140946522371716,0.1377571426969722,0.1328625688775804,0.1868614815932504
1770,0.2219108009481554,,,,,,,,,,,,0.1912565322605943,0.1882959608476444,0.1418370986771179,0.183370746056287
1771,0.220799496758654,,,,,,,,,,,,0.2323560541224457,0.2292822966934259,0.1543646968800578,0.1886552643285178
1772,0.2050907892043692,0.0258856199188563,0.0258855962788575,0.0245703571505845,0.0237049729661125,0.0292860495401628,0.0313709713573782,0.0679398333196702,0.065551411507731,0.0250948571597008,0.064668566393591,0.0626764541441587,0.2379333372513049,0.2345715826175383,0.1561421278668258,0.218566267358282
1773,0.2478901713387204,0.0202127329643603,0.0202127030893108,0.0220595256231738,0.0234686923522657,0.0229059745230196,0.0214441652358979,0.0506195631432687,0.052261442590753,0.0204838769650251,0.0366790229060251,0.0395799249457498,0.2321135769924817,0.2286586356392928,0.1507939691063297,0.2031223495105056
1774,0.2139506875908624,0.0158294975656746,0.0158294640385407,0.0167204811133981,0.0144397294946811,0.0179546661449071,0.0145606302309465,0.0372856761868896,0.0380262423896878,0.0156958536252487,0.0189079140973868,0.0200069984816691,0.2710088948765755,0.2679962729755814,0.1544838143510092,0.2048363422453481
1775,0.184344703429751,0.0127504413160445,0.0127504061320927,0.0129736356195265,0.0144803029960394,0.0143705878691217,0.0114659502269185,0.0297157534467008,0.0295296140785564,0.0121874048187069,0.0166875876009166,0.0160064996486485,0.2510833547717934,0.2475611325397819,0.1471692334981968,0.1907294697695556
1776,0.1479448981459227,0.0137577797325476,0.0137577468685719,0.0129015634949831,0.0119781782319077,0.0156418538372559,0.0143931356066964,0.0349303859112396,0.0329750570971949,0.012719939807809,0.0223845898945571,0.0205480409904591,0.229052294728203,0.2254803973255165,0.1381095223041576,0.1832629648805643
1777,0.1695129086211142,0.0109757031318512,0.0109756687178939,0.0112390697370733,0.0129412088381828,0.0124768593212766,0.0109091031770225,0.0277299295726764,0.027519161689757,0.0104051522075889,0.0167201436949149,0.0168059980242564,0.1990682010262055,0.1954548827010186,0.1272037375572576,0.1618538287497083
1778,0.173992959373225,0.0091675959846358,0.0091675612370566,0.0090548356033975,0.0079748757496147,0.0104197859229939,0.0095600364635012,0.0243000297227905,0.0236130879602778,0.0085583759818402,0.015836571800857,0.0152998802951637,0.2137173479671305,0.2104094340418342,0.1292059821138685,0.1705511514170566
1779,0.1177680465751793,0.007510873754805,0.0075108388842036,0.007338476831366,0.0086848567958655,0.0085213588491487,0.0078402563486321,0.0202166380965961,0.0196668134599617,0.0069318005768241,0.0132429476385501,0.0130202740877658,0.2133474074632544,0.209926465233165,0.1287727587000511,0.1662482929236111
1780,0.0721645244589408,0.0125339107980078,0.0125338817040014,0.0108467767713599,0.0101205834940562,0.014396535810894,0.013387717862069,0.0318361027606107,0.0286601256211654,0.0114820113002009,0.0208449679464179,0.0190760760090681,0.1644523426510128,0.1608320342276402,0.121037306446302,0.1700989429734316
1781,0.0941705519291628,0.010133099807668,0.0101330686223433,0.0107391018728792,0.0125711906347304,0.0115580766860351,0.0104102764134127,0.0253075119383765,0.0249995226695578,0.010076577784182,0.0172283341856204,0.0174679798842812,0.1191598162338143,0.1158846997338861,0.1033035497666163,0.1568657457537401
