Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.05,-0.1843917832301145,-0.3192716822305589,0.03182374541003672,0.03182374541003672,0.06430975102227125,0.003221452279828331,817,26
synthetic_rough_long_memory,"GARCH(1,2)-t",0.05,-0.18417842349030844,-0.31890225295418423,0.04528763769889841,0.04528763769889841,0.06495205250583727,0.003994862842561805,817,37
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.05,-0.18417843001320605,-0.3189022642484862,0.04528763769889841,0.04528763769889841,0.06495207682591525,0.003994832635914284,817,37
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.05,-0.17760254841537743,-0.30751622120953137,0.04773561811505508,0.04773561811505508,0.06528623251600248,0.0037635209750669025,817,39
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.05,-0.17760303752515366,-0.30751706809597235,0.04773561811505508,0.04773561811505508,0.06528627027575228,0.003763521909757111,817,39
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.05,-0.17103240353147403,-0.2961401112070345,0.042839657282741736,0.042839657282741736,0.06533030032254213,0.0035124797773804645,817,35
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.05,-0.18490165433787017,-0.32015451661418637,0.03916768665850673,0.03916768665850673,0.06541431000602525,0.003361813047141901,817,32
synthetic_rough_long_memory,"GARCH(1,1)-t",0.05,-0.18423621733246034,-0.3190023221486091,0.046511627906976744,0.046511627906976744,0.06542563870772056,0.0037035828236336877,817,38
synthetic_rough_long_memory,"GARCH(2,1)-t",0.05,-0.18423715284491185,-0.3190039419747689,0.046511627906976744,0.046511627906976744,0.06542567720495902,0.0037036381803103864,817,38
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.05,-0.184314246113817,-0.319137427845022,0.046511627906976744,0.046511627906976744,0.065429651644014,0.0037076008129994526,817,38
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.05,-0.1840074799338847,-0.3186062666804478,0.046511627906976744,0.046511627906976744,0.06543802714836776,0.003797588580808897,817,38
synthetic_rough_long_memory,RGARCH-t,0.05,-0.6651085570509363,-1.1516257620361874,0.001160092807424594,0.001160092807424594,0.1229687649044248,0.0003273910434836975,862,1
synthetic_rough_long_memory,REGARCH-t,0.05,-1.045179969452495,-1.809713867045479,0.0,0.0,0.18089289893799154,0.0,862,0
synthetic_rough_long_memory,Naive-RV,0.05,-1.153224680162702,-1.9967917071763082,0.0,0.0,0.19795291214999428,0.0,862,0
synthetic_rough_long_memory,HAR-RV,0.05,-1.1671786008074179,-2.020952717173106,0.0,0.0,0.2001406112211127,0.0,862,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.05,-1.3761051640051796,-2.3827060129344138,0.0,0.0,0.2336131103060588,0.0,862,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.05,-1.4145932115809436,-2.449347505738618,0.0,0.0,0.2399582518088844,0.0,862,0
