Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.05,-0.17033340362569185,-0.33552163041525224,0.10526315789473684,0.10526315789473684,0.08164353633896353,0.015067193779809149,646,68
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.05,-0.19080557918017862,-0.37584758864763157,0.09442724458204334,0.09442724458204334,0.08234527818566245,0.013834369816935449,646,61
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.05,-0.19242070451642482,-0.379029052028315,0.09442724458204334,0.09442724458204334,0.08240057728444915,0.014443987617568835,646,61
synthetic_sv_jump_t,"GARCH(1,1)-t",0.05,-0.19270265872454775,-0.3795844435933172,0.09442724458204334,0.09442724458204334,0.0824031424940693,0.01528566073238627,646,61
synthetic_sv_jump_t,"GARCH(1,2)-t",0.05,-0.1927027703440462,-0.37958466346067926,0.09442724458204334,0.09442724458204334,0.08240315808065424,0.01528565567468737,646,61
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.05,-0.19219656434203608,-0.3785875421708725,0.09287925696594428,0.09287925696594428,0.08268825628880805,0.013880914892339218,646,60
synthetic_sv_jump_t,"GARCH(2,1)-t",0.05,-0.19216028899079282,-0.3785160872199706,0.09752321981424149,0.09752321981424149,0.08356900478546392,0.012752907637356781,646,63
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.05,-0.19211070253339688,-0.3784184121387601,0.10526315789473684,0.10526315789473684,0.08365766235825671,0.014336808768388741,646,68
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.05,-0.19162191045020346,-0.37745559267295814,0.10681114551083591,0.10681114551083591,0.08380193349723736,0.013177076812606093,646,69
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.05,-0.2727646275189333,-0.5372899889083032,0.029411764705882353,0.029411764705882353,0.08670369216223206,0.008633866344160735,646,19
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.05,-0.2706752473300119,-0.5331743414039253,0.03560371517027864,0.03560371517027864,0.08767689451400208,0.007470053374147055,646,23
synthetic_sv_jump_t,REGARCH-t,0.05,-0.2537006375549545,-0.4997378654916287,0.0639269406392694,0.0639269406392694,0.0931535975626677,0.011734296599813997,657,42
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.05,-0.30440710711661106,-0.5996191393803062,0.0426179604261796,0.0426179604261796,0.09771597097088723,0.009641619473722772,657,28
synthetic_sv_jump_t,RGARCH-t,0.05,-0.5739953522188791,-1.130652310867149,0.0106544901065449,0.0106544901065449,0.1357274693028792,0.003733473085341125,657,7
synthetic_sv_jump_t,Naive-RV,0.05,-0.5936814881869898,-1.1694299334356004,0.0091324200913242,0.0091324200913242,0.13937710942630735,0.00259199635796582,657,6
synthetic_sv_jump_t,HAR-RV,0.05,-0.5932386798055549,-1.1685576923663907,0.0121765601217656,0.0121765601217656,0.1399483833105568,0.0019472721727638474,657,8
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.05,-0.8770812915051049,-1.727669022449575,0.0030441400304414,0.0030441400304414,0.1868366164455863,0.0005566863030266879,657,2
