Unnamed: 0,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1542,0.33083171310484,,,,,,,,,,,,0.2719981394827775,0.6323154497369409,0.0432651833435654,0.0653482067928597
1543,0.3181349613518458,,,,,,,,,,,,0.2896640419940269,0.6743101087202483,0.0555967473265874,0.0842000126687266
1544,0.3052989006617098,,,,,,,,,,,,0.2887455341157192,0.675113107224839,0.0567216575386276,0.0796934877281607
1545,0.5202350247107558,,,,,,,,,,,,0.288820391001669,0.675327041106702,0.0563813535346527,0.0803752411341699
1546,0.4484991000398584,,,,,,,,,,,,0.4056609593585425,0.9253353291108608,0.0679793476319239,0.0979190600268485
1547,0.4750947214793975,,,,,,,,,,,,0.3792766821763196,0.8871909575426458,0.0706181396221066,0.0932436548296328
1548,0.5260809989913869,,,,,,,,,,,,0.3998073809767642,0.9291089456944844,0.084602055607402,0.1135868364845899
1549,0.5051979846621083,,,,,,,,,,,,0.4340342027994548,1.0056050210510066,0.0784602535760768,0.1243861267600833
1550,0.9172386153169424,,,,,,,,,,,,0.4348462753013225,1.0124868216199003,0.0850856212971063,0.1209342714157088
1551,0.8768490971373106,,,,,,,,,,,,0.6308589787970378,1.4301833832346404,0.1056082620938496,0.1678839269811629
1552,0.9520576332948272,,,,,,,,,,,,0.6318325503346335,1.4643925856384707,0.0892673345171346,0.1392540272343459
1553,0.9393680300628228,0.0848900305136851,0.0848900399179495,0.0863983414977562,0.0710332170684918,0.0848615380528288,0.0778734908622284,0.1739171282520087,0.1707455699214677,0.0849593187822759,0.0841598338318788,0.0875988102514501,0.6826639838285813,1.575694085892826,0.0959923493728543,0.1641520147155362
1554,0.9851868273458926,0.0703712501961685,0.0703712913714717,0.0739302872188838,0.0847949080507718,0.07061339343916,0.0643135788222508,0.1476707259193043,0.1481573936414995,0.0704898659360369,0.0701148445711599,0.0758217873032205,0.6959990989843049,1.6117827552271502,0.1044358482810638,0.1576535696371915
1555,0.7689576514847739,0.083250635056172,0.0832506436444525,0.0789548620265531,0.0683234412814542,0.081598492869152,0.0780863752077135,0.1668371200179822,0.1579117345449636,0.0808472673715524,0.0805659157691329,0.0752220303958861,0.7355372069173974,1.6989667798420427,0.1041269617398153,0.1692641978099589
1556,0.8154754982899509,0.0653299240912206,0.0653299717592127,0.0698462259742796,0.0814556272976099,0.0640626383703323,0.0506689243330958,0.117642025981531,0.1202308820686656,0.0651884828802389,0.0630286584026529,0.068337878787751,0.6491515607868891,1.5182883713655078,0.1067585450666822,0.1609339993297969
1557,0.7437236168910755,0.0518005614903946,0.0518006305103396,0.0536826481694039,0.0419944606272439,0.0508591345583629,0.0370547615427996,0.0906346687097568,0.090062086599138,0.0511731679442402,0.0499374505052364,0.0522819365073237,0.670754363566857,1.5537999715826645,0.1167648588890816,0.1657794670299737
1558,0.6900078548451309,0.0460469579284583,0.0460470273448621,0.0452333247595551,0.0540586509686025,0.0456624990844057,0.0366116666337365,0.0885627528940119,0.084175337977889,0.0444948392501909,0.0450954518723299,0.044587980534995,0.6374898563221383,1.4844359047064573,0.098809704219662,0.1494335021952388
1559,0.7437366426172997,0.040504540069616,0.0405046093532585,0.0396800928490299,0.0346246771405086,0.0399327707101173,0.0341710206966053,0.0802476632524813,0.076760241102318,0.0388518393114595,0.0394249709042881,0.0385597719193875,0.6080047027048284,1.4165100570683886,0.0950363410519893,0.1424707974794086
1560,0.2511114852741267,0.0350441299285516,0.0350441989364012,0.0342484067347361,0.0399399935468615,0.0348072640490691,0.0314301574810491,0.0742759335997581,0.0712826119936159,0.0334964051099247,0.0345007885052172,0.0338607755956523,0.6211631157159354,1.4405631987862615,0.09187912329751,0.1426917995621699
1561,0.2777750743140461,0.3175982864520917,0.3175977515405827,0.2474391612756527,0.242643559649936,0.2981313513675761,0.149335943725526,0.4541357150423546,0.3350490195815798,0.2958091570564978,0.282777382222919,0.193119508857072,0.3824013257013822,0.9197733126856412,0.0892388198340675,0.1254696092010788
1562,1.9356307978877376,0.2504062806134174,0.2504060065931711,0.2891720773022314,0.3355153535530925,0.2351579632726669,0.1073000577138851,0.3328302273024246,0.3724293230721225,0.2597902091757841,0.2224343725800141,0.2633667974011358,0.370081908119087,0.8668974673502534,0.0777504534256394,0.1215754858414926
1563,1.826382389479122,0.2102764374467489,0.2102763106947519,0.231355382573511,0.1594471617605493,0.1993333993545071,0.1020230740413204,0.3002298549530601,0.3177328850496895,0.2191605924461225,0.1896726671041951,0.2123632809767528,1.0721548163183283,2.3151816311972024,0.1159819246488238,0.3261180668843219
1564,1.735105057115468,0.1656608672500752,0.1656608650507025,0.1816520636408756,0.2187624887357799,0.1572315530225626,0.0734608431409801,0.223846289265061,0.2391900029242092,0.1718737658481491,0.1492493928987237,0.1672626081877812,1.0646771603305698,2.4501801770063336,0.0937118259084648,0.1339356327234127
1565,1.5917817938512515,0.1313489315937633,0.1313490051855336,0.1397881803919931,0.0988596054749168,0.1249077533515026,0.0561660705451116,0.1739907022093719,0.1812418938210432,0.1336393237460593,0.1184100423499905,0.1283454197869634,1.0626335496311172,2.4547486898451636,0.0903961475861103,0.1384113494248997
