Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,Naive-RV,0.20984836898726272,0.10903880720334758,15.418688009472742,0.486456279876858
synthetic_sv_jump_t,HAR-RV,0.21237534089436522,0.11943964655640844,18.298098794805544,0.5166891295190248
synthetic_sv_jump_t,RGARCH-t,0.44973813385690803,0.3240014353462061,34.23422696775088,0.6506693537141305
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.4870478379984591,0.3430269599962243,44.51583889003306,0.5315486751496223
synthetic_sv_jump_t,REGARCH-t,0.7747617930275782,0.5646067962297634,55.67531792016044,1.1781565159205403
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.9352144075747721,0.7290493408645883,79.31052550757536,4.006932159142933
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.9963868037746914,0.7966493450655193,90.03074307932442,11.553689679776085
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.9973951045601238,0.7979539194067237,90.18755012107526,11.906233826604707
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",1.0315844618566155,0.8267213988743356,92.13919557207946,16.161964830975304
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",1.031989560199842,0.827119997982607,92.20217259071404,16.38992411398906
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",1.0445755026277357,0.8402788406552648,95.02241525396846,24.87943289676347
synthetic_sv_jump_t,"GARCH(2,1)-t",1.04497814669597,0.8404415937960317,94.9996455398522,25.69536163712556
synthetic_sv_jump_t,"GARCH(1,2)-t",1.0450166437300181,0.8404244342379604,94.99117198210392,24.987827076969527
synthetic_sv_jump_t,"GARCH(1,1)-t",1.0450166449637577,0.8404244359892453,94.99117254344901,24.987826634815722
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",1.0450624216703073,0.84050380551064,95.01193832952492,25.257129288712296
synthetic_sv_jump_t,"FIGARCH(1,1)-t",1.0456916628431938,0.840804708152608,94.99880142131515,25.123945342296274
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",1.05866864030047,0.8507553699835839,95.66356576346486,29.60713169069144
