Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_rough_long_memory,HAR-RV,0.13465738135696412,0.060035333383663604,18.295879203288962,-0.1326045733811676
synthetic_rough_long_memory,Naive-RV,0.13780097951055864,0.05495731686373962,13.290042455542311,-0.13727682553389292
synthetic_rough_long_memory,RGARCH-t,0.23058665144864837,0.1641717962266611,41.754398102671644,0.1120225976134047
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.29459852495642214,0.21128660535741198,85.13420692986917,0.012189058969072592
synthetic_rough_long_memory,REGARCH-t,0.3369168856933183,0.1704130198610818,31.169942689023628,-0.049210260483202886
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.45262214777971077,0.27167259405110955,44.31415991566256,0.23291988659077373
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.6435598428815951,0.45239553679022704,94.26466806990496,15.084783807043154
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.6437355618953063,0.4524512298717333,94.2614714165404,15.07614648045352
synthetic_rough_long_memory,"GARCH(2,1)-t",0.6437395840431896,0.45246132768987574,94.26691414262288,15.090965195850812
synthetic_rough_long_memory,"GARCH(1,1)-t",0.6437395844702561,0.45246149326266166,94.26701698511441,15.091260013407304
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.6438179480660422,0.45247213310388196,94.26330376731026,15.156007652097943
synthetic_rough_long_memory,"GARCH(1,2)-t",0.6438180726100672,0.4524722079696645,94.26332573663265,15.15607366993235
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.6482027470792167,0.4539774840294709,94.21489595573156,15.516179772883177
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.6483922831707947,0.455163200467058,94.66954267096278,16.77404522360758
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.648393579655793,0.4551638965890818,94.66962221465344,16.77445724648401
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.6484088516694083,0.4540298762115203,94.21310469691298,15.85647243028962
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.6547061263329146,0.458150882790566,94.83715549927183,18.998763767452292
