Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"EGARCH(2,1)-t",0.01,-1.0109137622465834,-1.6343081766829066,0.0,0.0,0.1849843808183138,0.0,630,0
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.01,-1.0188187999747544,-1.6470879688656002,0.0,0.0,0.1851238064994211,0.0,630,0
synthetic_regime_garch,"GARCH(1,2)-t",0.01,-1.0188110412903266,-1.6470754256775717,0.0,0.0,0.1851239461879781,0.0,630,0
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.01,-0.9608279084205416,-1.55333616551735,0.0015873015873015,0.0015873015873015,0.1857664746133965,0.0008949081352946,630,1
synthetic_regime_garch,"EGARCH(1,1)-t",0.01,-1.014375544219258,-1.6399047159675846,0.0,0.0,0.1862073780002161,0.0,630,0
synthetic_regime_garch,"FIGARCH(1,1)-t",0.01,-1.0409153890523892,-1.6828107352924089,0.0,0.0,0.1862290942453487,0.0,630,0
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.01,-1.011524283388597,-1.6352951844096713,0.0,0.0,0.1865288019613125,0.0,630,0
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.01,-1.0172381515029834,-1.644532590930952,0.0,0.0,0.1866160842027877,0.0,630,0
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.01,-1.0172143952166612,-1.644494184991263,0.0,0.0,0.1866161039816272,0.0,630,0
synthetic_regime_garch,"GARCH(2,1)-t",0.01,-1.0184336749638792,-1.6464653510144802,0.0,0.0,0.1867978297453956,0.0,630,0
synthetic_regime_garch,"GARCH(1,1)-t",0.01,-1.0184319260656929,-1.6464625236332395,0.0,0.0,0.186798176178063,0.0,630,0
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.01,-2.1685811748986237,-3.505867738966397,0.0,0.0,0.2586115428940881,0.0,653,0
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.01,-3.467082038895773,-5.605107712457551,0.0,0.0,0.3504614831294311,0.0,653,0
synthetic_regime_garch,RGARCH-t,0.01,-3.8520372483793626,-6.22745105173267,0.0,0.0,0.380009786971918,0.0,653,0
synthetic_regime_garch,REGARCH-t,0.01,-4.008058464611517,-6.479684980032902,0.0,0.0,0.3920319576088429,0.0,653,0
synthetic_regime_garch,HAR-RV,0.01,-4.759286615296926,-7.694168702651438,0.0,0.0,0.4505697284547758,0.0,653,0
