Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.01,-0.34077877284007657,-0.5044677681017503,0.0,0.0,0.059892766395291105,0.0,386,0
synthetic_rough_long_memory,"GARCH(1,2)-t",0.01,-0.3422354215738722,-0.5066241005796271,0.0,0.0,0.060818485133389055,0.0,386,0
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.01,-0.3422372692213508,-0.5066268357224061,0.0,0.0,0.060818539716453984,0.0,386,0
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.01,-0.3194146938304791,-0.4728417100415586,0.0051813471502590676,0.0051813471502590676,0.060923431366443404,0.0006794599963251887,386,2
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.01,-0.32803295510773145,-0.4855996497313454,0.0051813471502590676,0.0051813471502590676,0.06104083994529162,0.0010492877309700125,386,2
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.01,-0.32803539077906363,-0.48560325534818155,0.0051813471502590676,0.0051813471502590676,0.06104096103189139,0.0010491978629328697,386,2
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.01,-0.34108154820835085,-0.5049159779858241,0.0051813471502590676,0.0051813471502590676,0.06121559151473823,0.0010161959760780395,386,2
synthetic_rough_long_memory,"GARCH(2,1)-t",0.01,-0.3423932351912608,-0.5068577180748621,0.0,0.0,0.0612901235274657,0.0,386,0
synthetic_rough_long_memory,"GARCH(1,1)-t",0.01,-0.34239329033628585,-0.5068577997081383,0.0,0.0,0.06129024668186896,0.0,386,0
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.01,-0.3425633949041489,-0.5071096119644553,0.0,0.0,0.061295741087373706,0.0,386,0
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.01,-0.3425717592008406,-0.5071219939507174,0.0,0.0,0.06129809576058322,0.0,386,0
synthetic_rough_long_memory,REGARCH-t,0.01,-1.4043489716199895,-2.0789111523727177,0.0,0.0,0.13434749446627112,0.0,431,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.01,-1.562905895340088,-2.3136289922180255,0.0,0.0,0.14590013472586802,0.0,431,0
synthetic_rough_long_memory,RGARCH-t,0.01,-2.152573206083672,-3.1865359215266045,0.0,0.0,0.19796853847951668,0.0,431,0
synthetic_rough_long_memory,Naive-RV,0.01,-2.437776952549096,-3.6087338660599304,0.0,0.0,0.21728801432671063,0.0,431,0
synthetic_rough_long_memory,HAR-RV,0.01,-2.4503788900699752,-3.627388993085401,0.0,0.0,0.21830128789889927,0.0,431,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.01,-2.8261464295466103,-4.183651962122571,0.0,0.0,0.25046090902723045,0.0,431,0
