Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_rough_long_memory,HAR-RV,0.1323802192649578,0.0640311270284081,8.83542166321225,0.5986604963112306
synthetic_rough_long_memory,REGARCH-t,0.79360589619776,0.5987214650207628,67.70774105083464,2.1582982921334457
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.8046547669275841,0.5649888370882459,55.688094911714714,1.1614011537156033
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.8411311014229782,0.6979173626400939,97.27793692281963,37.108717285696684
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.8411373431238197,0.6979163028716412,97.28035722053724,37.097072175452695
synthetic_rough_long_memory,"GARCH(2,1)-t",0.8411424700697763,0.6979311732519441,97.28117096475448,37.159571184942536
synthetic_rough_long_memory,"GARCH(1,1)-t",0.8411425162002774,0.6979312178259515,97.2811872128245,37.15918814493711
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.8411521738551598,0.697933142557315,97.2808444389453,37.23359836643643
synthetic_rough_long_memory,"GARCH(1,2)-t",0.8411523168762931,0.6979333102851504,97.28088595311188,37.23401142152533
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.842461789276125,0.6983353902188584,97.27251122627848,37.34622613204885
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.842487712205782,0.6983738058987344,97.2820024542856,36.97836540685024
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.8435700457138787,0.6996270233980055,97.46951837158647,40.234403914979374
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.84357026119224,0.6996272042286481,97.46956965683152,40.235277771439215
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.8459183728399399,0.7008599995501636,97.50778769981734,42.18020716426972
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",1.372064281047718,0.6572447109959576,43.47133842643067,0.7025369692592199
synthetic_rough_long_memory,RGARCH-t,1.9979235795234875,0.9297757763001172,79.27846777225028,4.711320339419098
