Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,HAR-RV,0.2243287816441816,0.1116521331541174,25.538487386502993,1586902598.4437468
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.6664984316488076,0.3824494819308484,64.99914714574456,0.6567887974642993
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.7601622282037978,0.5225790226215657,54.0010150228853,1.1851418776098044
synthetic_sv_jump_t,REGARCH-t,0.7745113593826062,0.5301020163499207,53.804441516328275,1.2371120315146626
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.8652221680970947,0.6374485505656186,89.06941169178542,11.63509043025233
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.866413955878864,0.6387192620022898,89.2628514906337,12.056915040490187
synthetic_sv_jump_t,"GARCH(1,1)-t",0.9096219878195968,0.6745404174778603,94.90974696305402,25.50260309282609
synthetic_sv_jump_t,"GARCH(1,2)-t",0.9096219994063488,0.674540471674142,94.90977456273356,25.502271361282087
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.90964060555725,0.6746008684945162,94.91803452064916,25.658564824635544
synthetic_sv_jump_t,"GARCH(2,1)-t",0.9096585763865592,0.6746021804133137,94.92975287453636,26.5657573050372
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.9097011110049602,0.6746103169858508,94.92926406289617,26.17508378451992
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.909911000872806,0.6746760852516671,94.8943046558242,25.787863870761008
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.9116446744523516,0.6760998642985392,95.08332512028204,28.322067638175156
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.9123102913488634,0.6765316673640234,95.12108461770065,27.308754845356805
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.9222620154295228,0.6829343901652072,95.4263989678412,34.980997501096304
synthetic_sv_jump_t,RGARCH-t,1.7405541608736934,1.013122236866392,117.95212547668784,0.5184644954136323
