Unnamed: 0,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1323,0.1555103982535325,,,,,,,,,,,,0.30251473838618,0.2153306232204172,0.0354501728903341,0.0641875399437103
1324,0.2698976419825893,,,,,,,,,,,,0.305141973251803,0.2144406991009973,0.0362652174930818,0.0656737028527896
1325,0.2591501333678901,,,,,,,,,,,,0.3653844367590047,0.3818538467122773,0.0373495660566309,0.0815315350046917
1326,0.2184451873883392,,,,,,,,,,,,0.3708951388998402,0.3671285811641407,0.0413238321083768,0.0831323347047857
1327,0.2193056262706973,,,,,,,,,,,,0.3524595730772961,0.3091937831628064,0.0377518545302113,0.0706081833138487
1328,0.221021266810924,,,,,,,,,,,,0.3502897536251966,0.3107038034308251,0.0316405437755141,0.0604057124423635
1329,0.2546152717316339,,,,,,,,,,,,0.3509244512024656,0.3134634124821384,0.0317901194982305,0.0603940471443258
1330,0.2469916187045869,,,,,,,,,,,,0.3669207362496557,0.3616200101840358,0.0292389732439887,0.0609351411458087
1331,0.2462296891624853,,,,,,,,,,,,0.3659620623870788,0.3508920807554661,0.0306028227445903,0.0626311318373356
1332,0.21169661863814,,,,,,,,,,,,0.3655374224911348,0.3500253789023708,0.031872354344731,0.0633404948889811
1333,0.2493666928325745,,,,,,,,,,,,0.3485733140356538,0.300448954731589,0.0309666624707716,0.0597625699528745
1334,0.1308212686130168,0.0172988319237497,0.0169761206446226,0.0172983463633685,0.0169758337508872,0.0167762439822453,0.0133447939595312,0.0179709748541325,0.0173797686545293,0.0173117611418067,0.0155283320135203,0.015526913489141,0.3643910825294241,0.3547970877949629,0.0290471376754333,0.0598679651758557
1335,0.1324398526696441,0.0174246369915956,0.0175789519413832,0.0174241469492814,0.0175787207021734,0.0168809380084933,0.0138068375854527,0.0188838197374937,0.019813339519323,0.0174372962868719,0.0157263238699724,0.0157248318433229,0.2964793687990853,0.178508258092263,0.0234917538110192,0.0457966157634943
1336,0.1472929168178086,0.0160603450395691,0.0155483886934041,0.0160599017475814,0.015547974128714,0.0155702858476101,0.0124052220381485,0.0167603643946616,0.0159193826689754,0.0160758280923105,0.0144756304380819,0.0144743607820977,0.2885294960460925,0.1807745595590276,0.026560143343495,0.0490487362533482
1337,0.1428948052045625,0.0161517021498667,0.0164065834408365,0.0161512518226591,0.016406261916399,0.015644388544116,0.012829795232869,0.0175737710112781,0.0185283306346581,0.0161667614170447,0.0146346280065372,0.0146332901174257,0.2981563754164335,0.203637750549842,0.0260727597475613,0.0500408918480255
1338,0.1548973971716459,0.0169296822349587,0.0171227012654728,0.0169292020679743,0.0171224454524085,0.0163724368017098,0.0136721978838641,0.0191089634960545,0.0203031148233558,0.0169429403784535,0.0153853475865247,0.0153838212484597,0.2964213056308,0.1966755686414264,0.0276622715933019,0.051673534942535
1339,0.1387960270779479,0.0181657999883247,0.0185015915290745,0.0181652769837182,0.0185014571708663,0.0177734450878319,0.0160145790004056,0.0213573897560249,0.0226513635374379,0.0181764717047737,0.0169160631188027,0.0169147206369554,0.3043961299632787,0.2148701208692892,0.0269696521305783,0.0517630194080143
