Unnamed: 0,return,RV,RBV,RTV,TrueSD,target
23,-0.0071431556492645,0.9306729209355232,0.9124469159453,0.0525564903498129,0.0241446585983139,0.8172733048363573
24,0.1089152462995774,0.8172733048363573,0.5933298574074503,0.0248265715333789,0.0230841396478101,0.8129274516997315
25,-0.044710908840806,0.8129274516997315,0.5566955731549428,0.017655798551227,0.0218093384616268,0.5810512451851124
26,0.1880858411224884,0.5810512451851124,0.505221627198196,0.0116041891465196,0.0203176312350067,0.5641059803520356
27,-0.0910739248654853,0.5641059803520356,0.4031190144314424,0.0095931349683673,0.0190057122894451,0.5702481881154973
28,-0.0788285203033332,0.5702481881154973,0.4122825924610139,0.0097458952364599,0.0182551503758764,0.571448308598985
29,0.034810700303705,0.571448308598985,0.4165475415438664,0.0097732073741987,0.017744398203855,0.5754979114471416
30,-0.0646611494535897,0.5754979114471416,0.4200217362697974,0.0097905867590225,0.0171633830929353,0.5561276230007662
31,0.0441180767534026,0.5561276230007662,0.42187325230225,0.0097984261381005,0.0167262833512874,0.4637143738001241
32,-0.0356607182783899,0.4637143738001241,0.3541481848737225,0.0097352221683827,0.0160021873191547,0.4641762111467415
33,-0.028853229198859,0.4641762111467415,0.3465078651919556,0.0095953749215077,0.0150752921550699,0.4060746806096525
34,0.0088784383233277,0.4060746806096525,0.33961563884833,0.0093170710213472,0.013818609110044,0.4058229326091433
35,0.0068149646200984,0.4058229326091433,0.3331679988793601,0.0093110785256512,0.0126538084886661,0.3955687301567112
36,-0.1003562158414755,0.3955687301567112,0.3303751715584384,0.009224250509819,0.0111303649833917,0.3936877956005239
37,-0.0078876094865831,0.3936877956005239,0.3217468140120166,0.0092153905130446,0.0097301963052335,0.3661976208148217
38,0.0278743443037754,0.3661976208148217,0.3104505377557339,0.0090288394680577,0.0088070555531093,0.3410873494840602
39,-0.0061179983837504,0.3410873494840602,0.2688380867645111,0.008812623726248,0.0083832989345456,0.1546597160877509
40,-0.1432518334434682,0.1546597160877509,0.1568963651380629,0.0039552678101049,0.0079802983656518,0.1521931421245291
41,-0.0499619127031637,0.1521931421245291,0.1177987711082174,0.0024345902542725,0.0072043156039591,0.1256686783680989
42,-0.0745910629477599,0.1256686783680989,0.1038303289213924,0.0007179626418368,0.0065129337930191,0.1266664310677827
43,-0.0327614626751387,0.1266664310677827,0.1052229888340958,0.0007193676986649,0.0060802845238554,0.117869981029817
44,-0.0624623660525313,0.117869981029817,0.1068987662940143,0.0007164636668359,0.0056791768952086,0.1348809619233313
45,0.1306216121709724,0.1348809619233313,0.1184504113888262,0.0007462503432097,0.0053846999701749,0.124279280353425
46,0.0355084399346312,0.124279280353425,0.124513953993992,0.0007728824357901,0.0050038870216841,0.123671037375128
47,0.0372937312570602,0.123671037375128,0.1189447624823787,0.0007877058969276,0.0045779651571021,0.0884083521810864
48,0.0106582567389043,0.0884083521810864,0.106359538017251,0.0006332193043466,0.0040714028681227,0.0802798547874304
49,-0.0128826393548858,0.0802798547874304,0.0796679239290843,0.0005112026333613,0.0036347960481116,0.0742914990306677
50,0.0150193161112714,0.0742914990306677,0.0686947581466821,0.0002510369680478,0.0033005843503894,0.073110982255251
51,0.0055917868537458,0.073110982255251,0.064516296690187,0.0002236109955419,0.0029426064326612,0.0690590285616567
52,-0.0113626825646561,0.0690590285616567,0.0610803961874444,0.0002062439887599,0.00264002144227,0.086053251566723
