Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.025,-0.277956913966299,-0.4069181575915805,0.0058962264150943,0.0058962264150943,0.0634616805442672,0.0008891870044634,848,5
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.025,-0.2745366051414015,-0.4019109579304479,0.0070754716981132,0.0070754716981132,0.0640061531836143,0.0010034527675479,848,6
synthetic_rough_long_memory,"GARCH(1,2)-t",0.025,-0.274536790431526,-0.4019112291880144,0.0070754716981132,0.0070754716981132,0.0640062230268379,0.0010034130260358,848,6
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.025,-0.2573643197188097,-0.3767713971039629,0.0141509433962264,0.0141509433962264,0.064349096203359,0.0011888749183322,848,12
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.025,-0.2670350626715977,-0.3909289902673672,0.0117924528301886,0.0117924528301886,0.0643511033820106,0.0011832468959393,848,10
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.025,-0.2670355974127313,-0.390929773107678,0.0117924528301886,0.0117924528301886,0.0643511345353919,0.0011832214094582,848,10
synthetic_rough_long_memory,"GARCH(2,1)-t",0.025,-0.2746120362536953,-0.4020213861576205,0.0094339622641509,0.0094339622641509,0.0644826516326399,0.0010352250476969,848,8
synthetic_rough_long_memory,"GARCH(1,1)-t",0.025,-0.2746087276687226,-0.4020165425173522,0.0094339622641509,0.0094339622641509,0.0644826703466506,0.0010351050044448,848,8
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.025,-0.2746109191449243,-0.4020197507536422,0.0094339622641509,0.0094339622641509,0.06448270365706,0.0010353298504542,848,8
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.025,-0.2747253184472067,-0.4021872269018345,0.0094339622641509,0.0094339622641509,0.0644873634389234,0.0010350260661047,848,8
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.025,-0.2788574926900822,-0.4082365699664297,0.008254716981132,0.008254716981132,0.0645083067343644,0.0007136328260963,848,7
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.025,-0.4823747902374807,-0.7061780119484982,0.0045924225028702,0.0045924225028702,0.0778791243180362,0.0005585018821861,871,4
synthetic_rough_long_memory,RGARCH-t,0.025,-0.8773754638438137,-1.284443700891967,0.0,0.0,0.1108688530163559,0.0,871,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.025,-1.06546301974745,-1.559796598656153,0.0,0.0,0.1289616013851481,0.0,871,0
synthetic_rough_long_memory,REGARCH-t,0.025,-1.1223877749818798,-1.6431322357907423,0.0,0.0,0.1347022229137681,0.0,871,0
synthetic_rough_long_memory,HAR-RV,0.025,-1.2442446049754912,-1.821525915744186,0.0,0.0,0.1468807549084177,0.0,871,0
