Unnamed: 0,return,RV,RBV,RTV,TrueSD,target
11,-0.121244404561514,0.3056948605480775,0.3177805929534702,0.0069864774508938,0.0398231566853589,0.3256262867945977
12,0.2070463745226053,0.3256262867945977,0.3428670051868892,0.0086028221001781,0.0403589580131018,0.320492840498296
13,0.1009739896352803,0.320492840498296,0.3462524460256539,0.0090000006901344,0.0407972049921445,0.2566040218264901
14,0.1156153415306373,0.2566040218264901,0.3105340271002241,0.0079901068758759,0.0410330596061754,0.162180378263343
15,0.0681747606655879,0.162180378263343,0.1854921094782517,0.0039402606461454,0.0407981070281007,0.1617321989086983
16,-0.0013538144689878,0.1617321989086983,0.1751487599924498,0.0035430358409302,0.0391331126704517,0.1523838260353963
17,0.1253847577794703,0.1523838260353963,0.1701393762531157,0.0033557207019303,0.037627895058248,0.1527366839224404
18,-0.0188315304146223,0.1527366839224404,0.1735175579590063,0.0033556745400112,0.0362077605971515,0.1657501767919351
19,0.1382010382949998,0.1657501767919351,0.1774426434419811,0.0033941150079081,0.0349349465996761,0.1258718452330198
20,0.070111787882361,0.1258718452330198,0.1667272691529029,0.0034110869418569,0.0338805084520346,0.1136401673501719
21,0.0496842807598969,0.1136401673501719,0.1318910443859461,0.0030369902481537,0.0322940138433731,0.0826870736628134
22,0.1091563443671341,0.0826870736628134,0.1009779926876558,0.0014686735107268,0.030662945305298,0.0729350411198653
23,-0.0210645208803236,0.0729350411198653,0.0717502288204929,0.0008757781326741,0.0289783119652188,0.0598799453866637
24,0.0176581840528512,0.0598799453866637,0.0539968042470283,0.0003126600925143,0.0273974274436663,0.0794696921202615
25,-0.1556841184109926,0.0794696921202615,0.0459339861507181,0.0001879743820947,0.0258832457041367,0.0829472450967519
26,-0.0589863186688813,0.0829472450967519,0.0602139966647753,0.0002029819366037,0.0248515107234984,0.0672262329128828
27,0.0005703503724889,0.0672262329128828,0.0600002036970488,0.0002026841512476,0.0239751125355713,0.0721605142026907
28,0.0727248776387058,0.0721605142026907,0.0563564145480302,0.0002026595328601,0.0230763070811499,0.1132913407048467
29,-0.2454187309232365,0.1132913407048467,0.0803040058456682,0.0001638756511094,0.0222990851288972,0.1103211685845212
30,0.044107716782165,0.1103211685845212,0.0820873905971614,0.0002725643787421,0.0223693439852886,0.1148651318723082
31,-0.0837406176381288,0.1148651318723082,0.0824174992449639,0.0003597354737231,0.0224117857511987,0.1031860198013325
32,-0.0153621432300526,0.1031860198013325,0.0759192419216867,0.0003155090332437,0.0225378910118715,0.105583210918359
33,0.053300142185027,0.105583210918359,0.0735936439101661,0.0003107375861377,0.0225715199255372,0.1285811192281107
34,0.1526752100826983,0.1285811192281107,0.0857918971783083,0.0003192025715421,0.0226150165733362,0.104533388905764
35,-0.0137773147986557,0.104533388905764,0.0847777213487613,0.0003247218621736,0.0228151489145235,0.1098772322698314
36,0.0939320454061031,0.1098772322698314,0.0723855494378988,0.000329368412519,0.0226345520667569,0.1244447412926463
37,0.1206972838234662,0.1244447412926463,0.0901413596818004,0.0003438759771199,0.0224815867209946,0.1210060272958638
38,0.0430138795132711,0.1210060272958638,0.0982312431357148,0.0004107414121778,0.0224458904729682,0.0691368350513451
39,-0.0914393856248679,0.0691368350513451,0.0763737937372238,0.0004749223219907,0.022389692851767,0.1060221798096702
40,-0.1970554121004056,0.1060221798096702,0.0876737348514658,0.0004723135045064,0.0215610771090181,0.1847446736003293
41,-0.2928053702258113,0.1847446736003293,0.172505023154479,0.0019206964400859,0.0213841670373569,0.1961611518564464
42,0.1079466243137681,0.1961611518564464,0.2201330065294319,0.0039148404029453,0.0224057853797216,0.2133456292712749
43,0.1415110687252859,0.2133456292712749,0.242841754169699,0.0051947991934221,0.0234032692720858,0.2073060569033424
44,-0.1314159328463009,0.2073060569033424,0.259271025067422,0.0056254157218544,0.0244212961171173,0.2205308764854818
45,-0.1158215609685894,0.2205308764854818,0.279875700913977,0.0061009647575313,0.0254334044503171,0.2122918951986028
46,0.0241712198139694,0.2122918951986028,0.2822404044866115,0.0061268627923466,0.026542674243929,0.2039156467613778
47,-0.0786866309174394,0.2039156467613778,0.2674193271313121,0.006135391954852,0.0274833441891715,0.2184577006856566
48,0.1280322137395937,0.2184577006856566,0.2750891566528639,0.0060949808894094,0.0283208460879103,0.2222291835215329
49,0.110148282235038,0.2222291835215329,0.2910631589373202,0.0062307143947075,0.0291763921742452,0.2522528686331983
50,-0.2624014492142261,0.2522528686331983,0.3081604021315368,0.0071045186698378,0.0299058947418501,0.1673397847511164
51,-0.028668814956196,0.1673397847511164,0.2293438989671845,0.0056388738685635,0.0310128023293695,0.1558578654055427
52,-0.0130596460581475,0.1558578654055427,0.1802833009835088,0.0036488320321399,0.0307353228999057,0.1659724849514981
53,0.1736087616387144,0.1659724849514981,0.1598497961554144,0.0023685368062059,0.0304065824128106,0.2087134015247261
54,-0.2449715574900308,0.2087134015247261,0.1974427215823716,0.0020066210989444,0.0301815183112467,0.1960276795137155
55,-0.0269983698431984,0.1960276795137155,0.1839229313687995,0.001731274160521,0.0306200743684376,0.2018414279363
56,0.0799874758314053,0.2018414279363,0.1829175950882934,0.001759908385734,0.0308244889897443,0.1974591423509294
57,-0.0425358707418434,0.1974591423509294,0.1852743944616854,0.0017439391312353,0.0310491583878784,0.1820449218932417
58,-0.0312734279760507,0.1820449218932417,0.1715390669749079,0.0017262178861363,0.0311856265624185,0.2226181409710442
59,-0.2295775754666211,0.2226181409710442,0.1606646786141007,0.0015617748439705,0.0312083725946798,0.1544234550198037
60,-0.0256872458330134,0.1544234550198037,0.1245271688056717,0.0005821492333087,0.0319345034625166,0.1887774907898497
61,-0.1875524905754081,0.1887774907898497,0.1202781150106633,0.0006458803292802,0.0315651009543011,0.1908712008082654
62,0.0475842870449879,0.1908712008082654,0.1337086544667506,0.0006624384475635,0.0317479492334579,0.1610008948268209
63,-0.0164224278437595,0.1610008948268209,0.1313747347181131,0.0006713543936673,0.0319258042199866,0.1009916796763799
64,0.0013597163860335,0.1009916796763799,0.0646050854968342,0.0005917744813111,0.0318789391350825,0.1032241335666559
65,0.0544184331313033,0.1032241335666559,0.0543323303000741,0.00038216965316,0.0309366075407831,0.1077494615545854
66,-0.1045147084280922,0.1077494615545854,0.0598740922271205,0.0003078403324843,0.030098304987352,0.1308189939318556
67,0.157730252890931,0.1308189939318556,0.0804244977063584,0.0004514599700154,0.029462896579402,0.1316988053196529
68,-0.0431026528785706,0.1316988053196529,0.0890141615624253,0.0005532154965721,0.0290380413364898,0.1642201181912905
69,0.2919369384452226,0.1642201181912905,0.097502083212847,0.0009522290933291,0.0286688687886857,0.2304060626630426
70,0.2585455067686107,0.2304060626630426,0.2068008689185827,0.001774395584572,0.0281426157805065,0.2091911816768258
71,-0.1181569114983198,0.2091911816768258,0.2472193930461768,0.0047994691826337,0.0281270110076595,0.2642224690970849
72,-0.2393648925674749,0.2642224690970849,0.2776269702525287,0.0072495244178635,0.027794743497304,0.2639630359848123
73,-0.0032035954817812,0.2639630359848123,0.2776040032747478,0.0072431470562693,0.0283392861642766,0.2679873121012005
74,0.0634517528917733,0.2679873121012005,0.2778882292955084,0.0072462251249022,0.0288254830678679,0.2728107635163188
75,0.0882316115662884,0.2728107635163188,0.2865660257116812,0.0072470210240458,0.0292912302139147,0.3229138012683672
76,0.2470351433093225,0.3229138012683672,0.3118696415198274,0.0075154024874085,0.0297441668052626,0.3022554425084027
77,-0.0649651746482111,0.3022554425084027,0.3111840672087662,0.0076417822298076,0.0304151444075177,0.3320273227184317
78,-0.1778474596253755,0.3320273227184317,0.3186536733110261,0.0082371163282901,0.0309081795295641,0.2469950463853604
79,0.0139606481116878,0.2469950463853604,0.3027880166706639,0.0078175550095953,0.0317984893425562,0.2302912493704723
80,0.2239240542133641,0.2302912493704723,0.1891364118813528,0.0070567912272477,0.0320045422399177,0.3457936392471019
81,0.3598102911416672,0.3457936392471019,0.2677095928439196,0.0040362438221142,0.0320730632684387,0.3250616723520587
82,-0.1912160686208028,0.3250616723520587,0.3313565209684214,0.0082453704358195,0.0328315604773656,0.3513819468610684
83,0.1622668713355276,0.3513819468610684,0.3788907104946278,0.0125885709297977,0.033203228461974,0.4054488378009182
84,0.2410249279325448,0.4054488378009182,0.4400058201870505,0.0151352572703098,0.0337218894654927,0.4016562790026806
85,-0.0631843214836311,0.4016562790026806,0.4551334466537812,0.0157169216847013,0.0345671526052384,0.3591305448665896
86,0.136017013251161,0.3591305448665896,0.4343955326143112,0.0159086372403639,0.0353332795872726,0.3980323883242367
87,0.2076591374698442,0.3980323883242367,0.453553741254715,0.016008827363952,0.0357251137321508,0.3664139488714862
88,0.0033584881195414,0.3664139488714862,0.436500437225496,0.0153104899321026,0.0363163135754081,0.3662531074421395
89,0.0058359460545561,0.3662531074421395,0.4326311482828418,0.015295294935975,0.0363740266070088,0.3703596347658777
90,0.2329130940481617,0.3703596347658777,0.4298557763119406,0.015215721707141,0.0364248424454441,0.3268816816427145
91,0.2932328298268938,0.3268816816427145,0.410578314314472,0.015062914054786,0.0364993223913019,0.6383832083735579
92,-0.5899704328435782,0.6383832083735579,0.5742508779673345,0.0324633833174995,0.0362620086707119,0.6392733154358057
93,0.164986801275946,0.6392733154358057,0.678409284972927,0.0433210508422008,0.0407209492231435,0.7087238381389938
94,-0.3571323824411286,0.7087238381389938,0.7095295380682004,0.0605512803911278,0.0447402264697677,0.7845766043037821
95,0.2825686193584401,0.7845766043037821,0.8441238617472439,0.0673810717254957,0.0498640779593563,0.7710109334722693
96,0.0702492495494002,0.7710109334722693,0.861804887772833,0.0692950401642657,0.0549745755952889,0.9296150879130892
97,0.4491397018918939,0.9296150879130892,0.8669988064842945,0.0721407540585933,0.0594790637718076,1.0796463480208092
98,0.3873532490507458,1.0796463480208092,1.1391837268724596,0.077041409709615,0.0646433322117602,1.1206261992067927
99,0.2025189113449297,1.1206261992067927,1.2623761908082245,0.0971794959839059,0.0703413926284716,1.0773673216494668
100,-0.104831444813861,1.0773673216494668,1.2935896131501885,0.1000733791470653,0.0757565059618137,0.9925256044253512
101,-0.0338197466603834,0.9925256044253512,1.1918767924424372,0.1001343324977722,0.0804152128734944,0.8175610527352146
102,0.4160535541724196,0.8175610527352146,0.9422334721500032,0.0763429694243699,0.0840233072755516,0.895652483248454
