Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"GARCH(1,2)-t",0.025,-0.3567952328605692,-0.605248667553626,0.0023419203747072,0.0023419203747072,0.0938588698406025,0.0012443187110591,427,1
synthetic_sv_jump_t,"GARCH(1,1)-t",0.025,-0.3567954715182529,-0.6052490723999685,0.0023419203747072,0.0023419203747072,0.0938588814797478,0.0012443177347265,427,1
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.025,-0.3192747993539298,-0.5416009775218412,0.0140515222482435,0.0140515222482435,0.0938678350298884,0.0032736817173595,427,6
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.025,-0.3572889699025857,-0.6060862171038441,0.0046838407494145,0.0046838407494145,0.0940905939891509,0.0020802419190406,427,2
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.025,-0.3548787613133426,-0.6019976660167959,0.0023419203747072,0.0023419203747072,0.0942492734455486,0.0011287416235088,427,1
synthetic_sv_jump_t,"GARCH(2,1)-t",0.025,-0.3560488809019193,-0.603982595344989,0.0046838407494145,0.0046838407494145,0.0951718484472783,0.002016953435394,427,2
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.025,-0.356078009379739,-0.6040320073627643,0.0070257611241217,0.0070257611241217,0.0954334454063734,0.0027212190613139,427,3
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.025,-0.4235785528039757,-0.7185363790695197,0.0070257611241217,0.0070257611241217,0.0969014912230206,0.0022489552464632,427,3
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.025,-0.4217509900273678,-0.7154361976950538,0.0070257611241217,0.0070257611241217,0.0974964397017945,0.0021222369442509,427,3
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.025,-0.4996586339723008,-0.8475946273687486,0.0,0.0,0.0989053471320397,0.0,427,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.025,-0.4961810675931998,-0.8416954666641471,0.0046838407494145,0.0046838407494145,0.0998752671857394,0.0019716932068481,427,2
synthetic_sv_jump_t,REGARCH-t,0.025,-0.8426859705817308,-1.429488159837722,0.002283105022831,0.002283105022831,0.1305426766562034,0.0006703315109212,438,1
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.025,-0.996326982074094,-1.6901166910593932,0.002283105022831,0.002283105022831,0.1447010772871255,0.0009358898125599,438,1
synthetic_sv_jump_t,HAR-RV,0.025,-1.0737817796032472,-1.8215069358905944,0.0045662100456621,0.0045662100456621,0.1530300490731077,0.0006000430689574,438,2
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.025,-1.1226810373404208,-1.904457064883354,0.002283105022831,0.002283105022831,0.1574077337141744,0.000703668468757,438,1
synthetic_sv_jump_t,RGARCH-t,0.025,-1.1261608033266768,-1.9103599568858456,0.002283105022831,0.002283105022831,0.1576899615712746,0.0007376288332263,438,1
