,Naive-RV,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1328,0.3663849430007216,0.3894037159118563,,,,,,,,,,,,0.1962789925549661,0.28953991258538764,0.26937902885018333,0.04382456921514617
1329,0.38065603344274895,0.40383309791795285,,,,,,,,,,,,0.19720425743722375,0.2907402575908543,0.2623646103094416,0.04286438667454145
1330,0.3531240024897441,0.37501923629465667,,,,,,,,,,,,0.20415448056153415,0.2993447980883371,0.28470951625095564,0.04628953784010683
1331,0.347314808820224,0.3687586056393209,,,,,,,,,,,,0.19072326774295478,0.2830251407318862,0.26235929643017153,0.04330845158332704
1332,0.3476462192539877,0.3688727433686026,,,,,,,,,,,,0.18787702231528522,0.27895915438572905,0.24767133744170108,0.04005364393054841
1333,0.38257359481687353,0.40464363250823027,,,,,,,,,,,,0.18803951754094736,0.27902667202936354,0.249467613877618,0.03827365202702774
1334,0.38847858401826885,0.41035854927313875,,,,,,,,,,,,0.20508648272735466,0.3000778692892593,0.26463586742716516,0.04165197198472828
1335,0.3889523551111993,0.41030105384209625,,,,,,,,,,,,0.20795378356812155,0.30432709636677446,0.264267688177975,0.041643864435067846
1336,0.3866105764710758,0.4073618957906453,,,,,,,,,,,,0.20818365643413983,0.3047518552255366,0.2591309389369824,0.04135877389097277
1337,0.3752953324193384,0.3952136571712944,,,,,,,,,,,,0.2070471746378275,0.3033711068369351,0.2712069168866458,0.04243259838585297
1338,0.3453723925117338,0.36422853227425966,,,,,,,,,,,,0.20154665210364478,0.2965571575089846,0.2562668490972026,0.04085578972802084
1339,0.364587992835352,0.38393997584737416,,,,,,,,,,,,0.18692433559926877,0.2782061267007545,0.23041105683797566,0.03763541976079582
1340,0.39348655113089026,0.41348909923807137,,,,,,,,,,,,0.19632734014953046,0.28927095661294033,0.22800214666390434,0.03596008318529813
1341,0.39173133420649225,0.41122497467199726,,,,,,,,,,,,0.21038231793735981,0.3069271454310075,0.24847269813907266,0.04062843736741258
1342,0.3822400725574192,0.40095303727593906,,,,,,,,,,,,0.20953148490800952,0.3064914448103809,0.2662970129767515,0.04083362166677261
1343,0.3829179771114257,0.40101560888828514,,,,,,,,,,,,0.2049244118053293,0.30081938125178503,0.2596442255230756,0.040453985181670864
1344,0.3650621037327171,0.3821675247087144,,,,,,,,,,,,0.2052538193588525,0.3010370056891312,0.25648859711364674,0.040341577151472775
1345,0.36591530108641634,0.38276061398968386,,,,,,,,,,,,0.19655874782527696,0.2903192075469093,0.2467192491399493,0.041884490472971936
1346,0.22584113110521156,0.23864432344195757,,,,,,,,,,,,0.19697510978957117,0.29048313953864935,0.25931555834918446,0.0406211067387281
1347,0.22628719985397522,0.24007145179324335,,,,,,,,,,,,0.12718614220135088,0.20133601455374897,0.22232688241327805,0.036845293694125446
1348,0.24177019304043995,0.25696797653751546,,,,,,,,,,,,0.1274138282055727,0.19918831411699417,0.2327582506913964,0.034460648085623734
1349,0.23888161948905334,0.2547915218844426,,,,,,,,,,,,0.1352914800942681,0.2093838942559618,0.241023364362953,0.03482705450647436
1350,0.24757706601306267,0.2645767817604936,,,,,,,,,,,,0.13382546463016617,0.20782641411354483,0.23553624742957657,0.03404149467144486
1351,0.2246876987209616,0.24137454103160988,0.01305395789104434,0.013076995626141124,0.013054240180643512,0.013076980599094984,0.01305350085451509,0.013488412216602423,0.017054512992504007,0.01742358590754668,0.013067005746203734,0.012791365486666186,0.012791458694839322,0.1382336651039458,0.21349532686638062,0.24411429409406024,0.03479421050370368
1352,0.23565241056850983,0.25310661900608655,0.014363053977172729,0.01482345819122375,0.014363442155504717,0.014823512904990838,0.014362426117997375,0.014653962063128825,0.01897732957124767,0.020102868791246217,0.01437462927481857,0.014039379535594986,0.01403947580310991,0.12659719203219635,0.1985056108305835,0.240901166073424,0.035294024730169904
1353,0.2616757441166655,0.28031002396890015,0.013285435355583342,0.012790454887687819,0.01328574812827541,0.012790335005924292,0.013284859948793436,0.01321135699728845,0.016951035656474902,0.01592784991611158,0.01329805926022627,0.012960540483445223,0.012960648092987751,0.13218460267548288,0.20532313023846874,0.25107991984639133,0.036198738046635696
1354,0.2609515729883882,0.27978096972645305,0.012294052992081415,0.012196708943342186,0.012294303189144807,0.012196719060499007,0.01229352936353907,0.011904078838931069,0.015108787538773436,0.01422855256854273,0.012307547217248848,0.011969043590115226,0.011969159649713387,0.14535056215042763,0.222579427488194,0.2743435813281306,0.040134071772436275
1355,0.21919132290462431,0.23712569355617805,0.011411402075362042,0.011237221136859567,0.01141160302265491,0.011237176322730061,0.01141093616273934,0.010959262423567361,0.013654345790711366,0.01299560847412751,0.011425581331342876,0.011098432907072533,0.011098552011552536,0.14498589749985627,0.22270983757936827,0.26241152964882203,0.040199823876812674
1356,0.20477477738862057,0.22285930046054772,0.010632767804477403,0.010541069923144008,0.010632931318981867,0.010541060307001101,0.01063236138228687,0.0102453368103139,0.012505648830410674,0.012021219990553644,0.010647467789604492,0.010340773965702476,0.010340892252943044,0.12378680496140078,0.19508049910746728,0.25513208238598584,0.03907422981185803
1357,0.20392609396064562,0.22270030020696574,0.009859829073001024,0.009758198106004371,0.009859958849215984,0.00975817677000215,0.00985946917846205,0.009208219909808371,0.011045727996737137,0.01042263854391184,0.009874998437886258,0.009567821505502842,0.009567942607265126,0.11638354079217345,0.1844378471289188,0.244185543395238,0.03731602370227613
1358,0.1870322599601338,0.20609095343414366,0.009228510659169607,0.009190672517686226,0.009228619863230073,0.009190667070719754,0.009228207286982242,0.008728226489869038,0.010233327323122838,0.009950089524949933,0.009243966326445533,0.008962298335155688,0.008962414804431135,0.11594623080127078,0.18351325944800045,0.24042941339047189,0.03595718196360324
1359,0.18774592770140006,0.20769044626489136,0.009635734939042026,0.009912781532231626,0.00963590022104086,0.009912817986727331,0.00963537399352239,0.009297067802726398,0.011110879963791025,0.011820616324549409,0.009650410918926471,0.009384844749843912,0.009384954986684138,0.10720468002406751,0.1718164221597943,0.2355741715692123,0.03440651705014709
1360,0.18452982067682788,0.2050051683332123,0.00895359433563948,0.008750663067611804,0.008953732268010524,0.008750608765578313,0.008953279378672815,0.008435218588061765,0.009886839300887764,0.009410345845077325,0.008968650786967024,0.008704261874403084,0.008704373314398328,0.10757541126496857,0.17193622021560837,0.23466262259462792,0.033685683761693556
1361,0.16142799917006775,0.18187367463163198,0.008382577530182452,0.008396131339566317,0.008382698520647394,0.008396145233200198,0.008382300408044907,0.007883220284861773,0.009127858207160286,0.008896883330821344,0.008397869764513927,0.008150377748894277,0.008150487375147791,0.10590367842101653,0.16969811069138035,0.2420592271363487,0.03405906861153231
1362,0.13293929564226017,0.15343708656732796,0.007911232505636853,0.00788800319613308,0.007911345223645045,0.007887987737584243,0.007911013829282646,0.007629566501968552,0.00861429139775612,0.008510323695103326,0.007926639948360705,0.007708174869295853,0.007708276599624267,0.09381179621441382,0.15323584501395118,0.2248782681223329,0.03214705365596381
1363,0.13200147545466756,0.15350968691727054,0.009916850082546754,0.010692091477992572,0.009917133762559836,0.010692204743363607,0.009916431808020515,0.009075352673758984,0.01084600673084094,0.012552994256620167,0.009929880055638364,0.00954489907102758,0.009545004228630895,0.07867207514675723,0.13177223512306369,0.19450284631285597,0.027763166153526402
1364,0.16069516624214936,0.18408524186408498,0.009269630784602804,0.00884881286211342,0.009269879244646693,0.008848689128344949,0.009269272242643732,0.00857186303013034,0.010013923385509025,0.009696282334417317,0.00928315047633375,0.008928156381370343,0.008928258972153434,0.07816883533193393,0.13040760516380948,0.1864484239200286,0.025005476373692843
1365,0.15993483042123022,0.1841228489509405,0.008839358874703232,0.00892365850581306,0.008839590839256535,0.008923701127419966,0.008839082356420246,0.008519041257338223,0.009706880143835323,0.009700743943619942,0.008853108000040905,0.008550409090786248,0.008550500042423486,0.0934256768473246,0.15137193732823082,0.20659283275051213,0.02694283065680078
1366,0.1415614320972051,0.16588783240062727,0.008500024596719702,0.00844293645359187,0.00850024806662995,0.00844289819081162,0.008499832679396437,0.0085676479127182,0.009533416703455155,0.009585815767351267,0.00851389187099704,0.00826360511764153,0.008263682606269989,0.09302489502479028,0.15157917132235532,0.19398851233757175,0.025630055940976792
1367,0.14340703222650839,0.16851525702147183,0.007950990060668099,0.007881341630371784,0.007951190668599988,0.007881331276230119,0.00795083798438994,0.008016252427131571,0.00873535739540196,0.008457888407418216,0.007965175296794939,0.007730043300295061,0.007730119994978891,0.08328351636720506,0.13816524348387527,0.19032210420174792,0.02448028791767657
1368,0.13888131714315183,0.1640937510947519,0.007418874212962338,0.007369464043920223,0.007419055183891144,0.007369448454876682,0.007418755087477801,0.007338583755182702,0.007831362801463456,0.007506887912563817,0.0074333325882428285,0.007203044641311094,0.007203122065030962,0.08426714616342525,0.13910105473571363,0.18985751357415628,0.02400162071617013
1369,0.13851861954541972,0.16408206665615932,0.006933382365296409,0.006900597046267076,0.0069335487820805725,0.006900586968278397,0.006933292969816188,0.006713608514383452,0.007036297921931925,0.00676661676232098,0.00694804320717561,0.0067232465285353964,0.006723323969243704,0.08185298087948954,0.1357840268564201,0.18881169584112142,0.023156246210568776
1370,0.12232718631226855,0.1478155124401302,0.006670221615292894,0.006708466367945346,0.006670390777653766,0.00670846572062802,0.00667019141043119,0.006743874853013381,0.006905585508177583,0.006994332511434365,0.006684844342364275,0.00649837891531118,0.006498445130543382,0.08165919032083006,0.13540554201144295,0.18903802340386677,0.022642693033261652
1371,0.12226023541578888,0.14819825583844504,0.006466311095802033,0.006497081170488385,0.006466487032910598,0.006497075574904439,0.00646628485180475,0.006675888376166924,0.006855433961698643,0.006967598421590783,0.006480839661792951,0.006322553998596589,0.006322616176513046,0.07295754511661398,0.1231928922677131,0.18464302746045602,0.021823627011439962
1372,0.11378499623814267,0.13995417829808338,0.006176715521866643,0.006180028139088205,0.006176891464257054,0.006180019848359542,0.006176733504949068,0.006569721990494682,0.0065941140151612385,0.00658138192639849,0.006191244061960347,0.006058506548317122,0.006058561271299758,0.07292134881851585,0.12275414698578041,0.18076886659962357,0.021469685010293487
1373,0.0972251908359764,0.12334537429588012,0.0059379604629375355,0.0059670120708701065,0.005938140074089276,0.0059670086802424555,0.005937986918728076,0.006401916141886678,0.006414755294699162,0.0064453138598950755,0.0059524380273139905,0.005839600878803906,0.005839652615240648,0.06832399395497146,0.11622055457170913,0.17981485113379184,0.02068748495278668
1374,0.08643390398072291,0.11282261077654276,0.005908013275870092,0.005992262694869212,0.005908211282200802,0.00599226534613632,0.005908115023180168,0.006688699403759117,0.006576525104177808,0.006791278765822183,0.005922235049921964,0.005844708041151666,0.0058447439975052706,0.05924573501911779,0.10294408625928395,0.16430278424005293,0.01921600650643443
1375,0.06405379619937022,0.09046762773731454,0.0062193541166445645,0.006383493778989584,0.006219593500146287,0.006383504564791548,0.006219578846107051,0.007362886870234488,0.007160758637026794,0.007588978194425458,0.006233000454828851,0.00618557870551885,0.006185589749466077,0.053252784238189126,0.0937627059047719,0.14890024852679637,0.01676010161511372
1376,0.07143187376548464,0.09891243442963193,0.006855425191919225,0.007074997736125342,0.006855725725079742,0.0070750106426808995,0.0068558175538603675,0.00835342022045745,0.008096308781637047,0.008654068255409764,0.006868221059647894,0.006835368719077767,0.006835347691332565,0.040586124692563334,0.07444159848862875,0.08991921443670178,0.011653747056580422
1377,0.08291756705206875,0.11137414771424041,0.006580455393903426,0.006465009499893112,0.006580746055511679,0.006464967924257942,0.006580819221677028,0.008051129644362238,0.007837876618936672,0.007678203603103448,0.006593388437215896,0.006572823762953017,0.006572807430387721,0.04480179565905888,0.08024938701126644,0.09581026355557432,0.009991483246850664
1378,0.0844060579202472,0.1133616345278539,0.006760120253391816,0.006910365673288152,0.006760434673812163,0.0069103847698396325,0.0067604186588130005,0.008287874421481482,0.008282686806083156,0.008547529662807737,0.006772722803114937,0.006759652168503286,0.006759637587920383,0.0512852112396594,0.0900992257270482,0.1126059795638188,0.010968087862782057
1379,0.09049901785945916,0.12004623097029299,0.007892595971349246,0.008239111262815877,0.007893000733012565,0.008239134913153754,0.007892743735119365,0.0092111450149849,0.009713594176899827,0.01050269692748696,0.007903942002851407,0.007813789654116766,0.007813779791898784,0.05211903331335569,0.09167852043506768,0.12462801949314449,0.010927090140914284
1380,0.10834669631053866,0.13867394537161915,0.0074346344847999075,0.007168788428174658,0.0074350070431002295,0.0071687131769429,0.007434800115523211,0.008733455372143829,0.00904668179480348,0.008605143139357433,0.007446428155574243,0.007366970454058185,0.0073669644328700455,0.05551812875816664,0.09671956448312796,0.1320732434883827,0.011688806564745226
1381,0.10835560492252723,0.13883368441618715,0.006940450770215134,0.0068930720721238885,0.00694079133977375,0.006893069073950966,0.0069406218117015386,0.0078331274748759,0.007970259553874379,0.007376256822190554,0.006952689188026906,0.006861218038794487,0.00686122042212516,0.06535723306896209,0.11108962297783125,0.1466456540729226,0.014203832199688867
1382,0.09628633931443692,0.12657568248850892,0.006506802522200576,0.0064162194060146515,0.006507118272069737,0.006416185572501984,0.006506978315721908,0.0072072184077172025,0.0072349148499022365,0.006831498929185331,0.0065193860145906736,0.00642548288949171,0.006425490968151116,0.06536210480491465,0.1116109131775606,0.14104798004706057,0.014279662177474175
1383,0.09642368558444983,0.1268985341250874,0.00638192234600216,0.006415242539049531,0.006382237705817627,0.006415239649885018,0.006382078466334476,0.007182783537383494,0.007272842346288275,0.007303647974799436,0.006394511192645415,0.0063218040840371135,0.0063218126057670914,0.0587269158659332,0.10205023455050807,0.13948291867505105,0.013852323163454564
1384,0.09906252384581299,0.12972104404434914,0.006335496191945047,0.0063501255889640736,0.006335816849951086,0.0063501084175450915,0.006335628428124111,0.007239421566591432,0.007415465344288758,0.007480819143949573,0.00634801128551697,0.0062943084337317295,0.00629431686100862,0.05880284391869077,0.10185617832894261,0.14007279683060805,0.013612725353856955
1385,0.10190563186192929,0.13278977294129501,0.005941689382623037,0.005850797281793947,0.005941989839128014,0.005850769315696147,0.0059418327800650796,0.0065981490658306935,0.006634041531910373,0.006234310049036223,0.0059544853584007846,0.005891859198859377,0.005891872308064466,0.06025971264484685,0.1039602527874957,0.14256743509112213,0.013816525170545126
1386,0.07297821890802256,0.10320628375518857,0.0068973137918948635,0.00727854406314167,0.006897693069405227,0.007278591312059089,0.006897345756215161,0.007425199453019185,0.007854264531856722,0.008719843036783765,0.0069090135492051044,0.006789588774403794,0.006789602952198824,0.06182530078577022,0.10629155004872004,0.14399538374398946,0.014079045986816757
1387,0.08727429985927347,0.11829930802087649,0.007320726275421019,0.007331866942964099,0.0073211391037924,0.007331825471874442,0.00732091627998444,0.008272019405558008,0.008611514096765962,0.008935806835347913,0.007331959286189902,0.007246477921934338,0.007246463974314332,0.045680044665892545,0.08254019365708476,0.13124525248641994,0.013095207342317903
1388,0.09463335828133511,0.1260916277826697,0.007359059673515314,0.00736335133233533,0.007359475357514381,0.00736333971016361,0.007359204471598029,0.008419931168515363,0.008912329627911917,0.008960738534886875,0.007370252823698677,0.007303815226304185,0.007303803786792472,0.053721909022243004,0.09376124557271298,0.14048967026401124,0.014103189896179707
