Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.01,-1.0666188967114991,-1.7568866839492647,0.0,0.0,0.2017997963892595,0.0,817,0
synthetic_regime_garch,"EGARCH(2,1)-t",0.01,-1.0485066946499213,-1.7270530791658765,0.0,0.0,0.20263943992959,0.0,817,0
synthetic_regime_garch,"FIGARCH(1,1)-t",0.01,-1.0951288373118648,-1.803846976098031,0.0,0.0,0.2029598488335714,0.0,817,0
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.01,-0.9908120745249684,-1.6320210952533898,0.0012239902080783,0.0012239902080783,0.20300450950049,0.0006912687506481,817,1
synthetic_regime_garch,"EGARCH(1,1)-t",0.01,-1.0495419022006376,-1.728758226493178,0.0012239902080783,0.0012239902080783,0.2030568259540209,0.0008673876072775,817,1
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.01,-1.0489839898418856,-1.727839258343519,0.0,0.0,0.203058995454071,0.0,817,0
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.01,-1.048973944153784,-1.727822711537803,0.0,0.0,0.2030590925858547,0.0,817,0
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.01,-1.0622471491984808,-1.7496857380304451,0.0,0.0,0.2031829163840036,0.0,817,0
synthetic_regime_garch,"GARCH(2,1)-t",0.01,-1.0675594538755857,-1.7584359274158583,0.0,0.0,0.203461816122387,0.0,817,0
synthetic_regime_garch,"GARCH(1,1)-t",0.01,-1.0675528882448049,-1.7584251128040735,0.0,0.0,0.2034620494732325,0.0,817,0
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.01,-1.0679197931966948,-1.759029462142191,0.0012239902080783,0.0012239902080783,0.2039127918008338,0.0008978946883982,817,1
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.01,-2.5612646409459217,-4.2187999440301605,0.0,0.0,0.2835186692414185,0.0,862,0
synthetic_regime_garch,REGARCH-t,0.01,-2.707832319550355,-4.460219633510062,0.0,0.0,0.2928245806400024,0.0,862,0
