Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_regime_garch,HAR-RV,2.5522533553611604,0.6847238462578628,48.39010279349507,2442730915.63255
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",3.4899518114329795,0.9687273402330444,32.50857153523017,0.98548501192118
synthetic_regime_garch,RGARCH-t,3.585453374187796,0.9976435233599634,33.34487266767326,1.004415005521578
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",4.879872521810485,1.5573291035076031,60.242416207689885,1.0329634988996854
synthetic_regime_garch,REGARCH-t,5.399011908505369,1.460742329925937,59.92329463889171,1.1510975675148678
synthetic_regime_garch,"FIGARCH(1,1)-t",5.921490522330926,2.02892566687575,84.34033676204211,5.328299779521305
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",5.921738289346534,2.029990702710049,85.56620064769986,5.866706411511758
synthetic_regime_garch,"GARCH(1,1)-t",5.922026950546613,2.0299499853782255,85.55184532730887,5.858688360329396
synthetic_regime_garch,"GARCH(2,1)-t",5.922029243865504,2.029950043790721,85.55182188515104,5.858690710948202
synthetic_regime_garch,"GARCH(1,2)-t",5.928265070321094,2.029981708357522,85.44416912647448,5.868653938759058
synthetic_regime_garch,"GJR-GARCH(1,1)-t",5.946647492289058,2.038481696519604,85.72807709047666,5.912881006639616
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",5.966272627052524,2.0449410636423804,85.8300892793733,5.988860767590184
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",5.9662774180693665,2.0449445070753316,85.83008078258985,5.988842410599602
synthetic_regime_garch,"EGARCH(1,1)-t",6.0454124602727655,2.0619597680002815,85.18811016761205,5.878185694552558
synthetic_regime_garch,"EGARCH(2,1)-t",6.054365685535886,2.063616119246564,85.171692073306,5.901489268219179
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",6.132067502513743,2.09422088660203,85.63809885030118,6.564931356361201
