Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.01,-0.41107838776735783,-0.6143987456888831,0.004624277456647399,0.004624277456647399,0.08089413540356107,0.0014782987627697407,865,4
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.01,-0.4385384003822934,-0.6554405464968726,0.0,0.0,0.08113445731310254,0.0,865,0
synthetic_sv_jump_t,"GARCH(1,2)-t",0.01,-0.46884027967427816,-0.7007298080660006,0.0,0.0,0.08133105296020916,0.0,865,0
synthetic_sv_jump_t,"GARCH(1,1)-t",0.01,-0.46884244649963736,-0.7007330466083869,0.0,0.0,0.08133137106085114,0.0,865,0
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.01,-0.46729332046612254,-0.6984177191179907,0.0,0.0,0.08135984279278953,0.0,865,0
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.01,-0.46777852272141945,-0.6991429035741208,0.0,0.0,0.08155490970094746,0.0,865,0
synthetic_sv_jump_t,"GARCH(2,1)-t",0.01,-0.46747326547576273,-0.6986866653615924,0.0,0.0,0.082668623330411,0.0,865,0
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.01,-0.46766245301128495,-0.6989694255065763,0.0,0.0,0.08277666033164306,0.0,865,0
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.01,-0.4469962209155858,-0.668081625380001,0.006936416184971098,0.006936416184971098,0.08320602078880536,0.0016844418420795511,865,6
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.01,-0.6457432047575017,-0.9651293447824321,0.0,0.0,0.08512988676765498,0.0,865,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.01,-0.641928821597059,-0.9594283585494146,0.0,0.0,0.08612035063209918,0.0,865,0
synthetic_sv_jump_t,REGARCH-t,0.01,-1.1401186693856555,-1.7040241016111335,0.001141552511415525,0.001141552511415525,0.11518372673726097,0.0004193755655850325,876,1
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.01,-1.1932617733810649,-1.78345191248226,0.001141552511415525,0.001141552511415525,0.1183630759481362,0.0004974960351875032,876,1
synthetic_sv_jump_t,Naive-RV,0.01,-1.4160056694555319,-2.116365474543463,0.001141552511415525,0.001141552511415525,0.13348572840227826,7.806875903527186e-05,876,1
synthetic_sv_jump_t,HAR-RV,0.01,-1.4158465879710382,-2.1161277109746557,0.0091324200913242,0.0091324200913242,0.134135042687718,0.0006753252827200123,876,8
synthetic_sv_jump_t,RGARCH-t,0.01,-1.5496987429440359,-2.3161834632846143,0.001141552511415525,0.001141552511415525,0.14167266958462887,0.0004899978081122795,876,1
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.01,-1.5538784032566892,-2.3224303936266515,0.001141552511415525,0.001141552511415525,0.14193676750878223,0.0004992719560665479,876,1
