Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.025,-0.8188921526818413,-1.2490399462227249,0.0023121387283236,0.0023121387283236,0.1997747196931272,0.001519350055211,865,2
synthetic_regime_garch,"EGARCH(2,1)-t",0.025,-0.8088996772017679,-1.2337986217144998,0.0023121387283236,0.0023121387283236,0.2004045058752672,0.0011453911324955,865,2
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.025,-0.7576222302453729,-1.1555861496824982,0.0034682080924855,0.0034682080924855,0.2013457364272501,0.0007795258649498,865,3
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.025,-0.8060690871757933,-1.229481178932513,0.0023121387283236,0.0023121387283236,0.201436386119218,0.0012017395476408,865,2
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.025,-0.806088220032265,-1.2295103618987198,0.0023121387283236,0.0023121387283236,0.2014364412718409,0.0012020233456703,865,2
synthetic_regime_garch,"EGARCH(1,1)-t",0.025,-0.8105755559090974,-1.2363548062421246,0.0034682080924855,0.0034682080924855,0.2014469872106616,0.0013385340233528,865,3
synthetic_regime_garch,"FIGARCH(1,1)-t",0.025,-0.8543942325168501,-1.3031905639111356,0.0023121387283236,0.0023121387283236,0.2014959623584319,0.0012421062211555,865,2
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.025,-0.8116355728730992,-1.237971629076946,0.0023121387283236,0.0023121387283236,0.2015141919701529,0.001250173555774,865,2
synthetic_regime_garch,"GARCH(1,1)-t",0.025,-0.8185921352780865,-1.2485823356318493,0.0034682080924855,0.0034682080924855,0.2018384745456053,0.0014707388640126,865,3
synthetic_regime_garch,"GARCH(2,1)-t",0.025,-0.818594188182844,-1.2485854668867278,0.0034682080924855,0.0034682080924855,0.2018385136396418,0.0014707450385676,865,3
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.025,-0.818291019292054,-1.2481230493952322,0.0034682080924855,0.0034682080924855,0.2021341678778571,0.0013820788923885,865,3
synthetic_regime_garch,REGARCH-t,0.025,-2.061991771411969,-3.1451151202773246,0.0,0.0,0.2875318527215733,0.0,876,0
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.025,-2.22688211084785,-3.3966190820959183,0.0,0.0,0.3016796342229614,0.0,876,0
synthetic_regime_garch,HAR-RV,0.025,-2.5353375727820175,-3.8671000756243137,0.0,0.0,0.3293291600655912,0.0,876,0
synthetic_regime_garch,RGARCH-t,0.025,-3.1871033010768337,-4.861225404036711,0.0,0.0,0.3933593240830181,0.0,876,0
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.025,-3.396503565119197,-5.180619470376136,0.0,0.0,0.4144364625798388,0.0,876,0
