Unnamed: 0,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1323,0.8601832176292714,,,,,,,,,,,,1.5437548635411864,1.7310799100776348,0.947281618206566,0.9540951067656924
1324,0.7250404046155194,,,,,,,,,,,,1.590708082307675,1.784586274815767,0.8980493188829535,0.913813782563108
1325,1.1239618418460395,,,,,,,,,,,,1.2552849973307094,1.4029530095804403,0.7539050710089423,0.8890394272572402
1326,1.4309067891769296,,,,,,,,,,,,1.7786768154616348,1.9990356619387863,0.8861162137027401,1.107373598407999
1327,1.3432547973114737,,,,,,,,,,,,2.197674286858463,2.478319611785051,1.0586351821175315,1.3822715648320256
1328,1.2907671700176584,,,,,,,,,,,,2.097875866797136,2.3640175645048234,1.0591711150318166,1.3286348629143272
1329,1.0376994052005288,,,,,,,,,,,,2.046005107261607,2.3046425817771423,1.0751272668548264,1.259516325438552
1330,1.0482216934988036,,,,,,,,,,,,1.6825537689606382,1.8893231011142757,0.9811989368717738,1.133464417993446
1331,1.3425734587865628,,,,,,,,,,,,1.6940149363090462,1.9023994467956309,0.9757866703546624,1.116894289789867
1332,1.376168933799876,,,,,,,,,,,,2.137027628994984,2.4088490705759975,1.0451182042684564,1.228984415976292
1333,1.397433798877458,,,,,,,,,,,,2.192379829584717,2.4722535938931713,1.072695374982504,1.2816973268798548
1334,1.189317765326463,0.1059221734654436,0.1079012261147461,0.1059227919886205,0.1050722374949509,0.0987307510433242,0.0950245150285068,0.1100749354459904,0.110869465688545,0.1489917129967003,0.0977537439958537,0.0977544774108623,2.2346599834658427,2.520701723777008,1.0728971793510858,1.3276160500261622
1335,0.8649550317660502,0.1140382620770631,0.119656668995959,0.1140388737863448,0.113967123924534,0.1053692057083209,0.103606513394151,0.1194199583405392,0.1239006918228696,0.1581971508309113,0.1043904354378156,0.1043908427983955,1.9381194230056948,2.181226786783502,1.036798381919569,1.2099436010266238
1336,0.8064206465131684,0.1081524839713364,0.1051386516962071,0.1081530968115728,0.1082472365499784,0.0995001787636918,0.099172185505427,0.1139221564857167,0.1146368099702281,0.148321159976364,0.0986160989952303,0.0986161647984835,1.4354670530567144,1.6077792838903808,0.9414749781388596,0.9408597146382586
