Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.05,-0.1979557553271027,-0.3391465395145314,0.0325077399380804,0.0325077399380804,0.0697887840285418,0.0034832063817598,646,21
synthetic_rough_long_memory,"GARCH(1,2)-t",0.05,-0.2021084040125784,-0.3462610405765061,0.0386996904024767,0.0386996904024767,0.0707411764303579,0.0036784536206661,646,25
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.05,-0.2021121633362132,-0.3462674812157263,0.0386996904024767,0.0386996904024767,0.0707414826929105,0.0036784748374064,646,25
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.05,-0.182082444922086,-0.3119516833427272,0.0464396284829721,0.0464396284829721,0.0711236897781882,0.0038055704867141,646,30
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.05,-0.1917960615659373,-0.3285934802204655,0.0464396284829721,0.0464396284829721,0.071126138409752,0.0037124133024627,646,30
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.05,-0.1917947368701601,-0.3285912106931766,0.0464396284829721,0.0464396284829721,0.0711262674145626,0.00371239063659,646,30
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.05,-0.1985256607910224,-0.3401229267159008,0.0386996904024767,0.0386996904024767,0.0712464236846314,0.0032249676696369,646,25
synthetic_rough_long_memory,"GARCH(1,1)-t",0.05,-0.2023303230492662,-0.3466412420675953,0.0402476780185758,0.0402476780185758,0.0713503195065054,0.0032605501119274,646,26
synthetic_rough_long_memory,"GARCH(2,1)-t",0.05,-0.2023303589119227,-0.3466413035090817,0.0402476780185758,0.0402476780185758,0.0713503653278001,0.0032605217796907,646,26
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.05,-0.2023105222713909,-0.3466073185007607,0.0402476780185758,0.0402476780185758,0.0713504646149839,0.0032631107411935,646,26
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.05,-0.2024072850818203,-0.3467730968195401,0.0402476780185758,0.0402476780185758,0.0713570049281769,0.0032617392167388,646,26
synthetic_rough_long_memory,REGARCH-t,0.05,-0.2762617210156444,-0.4733037770382868,0.0289193302891933,0.0289193302891933,0.0783106070083365,0.0022279271911415,657,19
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.05,-0.5182713849049944,-0.8879254176242047,0.0,0.0,0.1042814516438099,0.0,657,0
synthetic_rough_long_memory,HAR-RV,0.05,-0.607817339353296,-1.0413395001220094,0.0,0.0,0.116562890442545,0.0,657,0
synthetic_rough_long_memory,RGARCH-t,0.05,-0.8054363336847808,-1.37990908583129,0.0,0.0,0.1451332671438303,0.0,657,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.05,-0.9378078038687502,-1.6066937325780457,0.0,0.0,0.1646918433813096,0.0,657,0
