,Naive-RV,HAR-RV,"GARCH(1,1)-t","GARCH(1,2)-t","GARCH(2,1)-t","Generalized-GARCH(2,2)-t","GJR-GARCH(1,1)-t","Threshold-GARCH(1,1)-t","EGARCH(1,1)-t","EGARCH(2,1)-t","FIGARCH(1,1)-t","APGARCH/APARCH(1,1)-t","APGARCH/APARCH(2,1)-t",RGARCH-t,"ARMA(1,1)-RGARCH-t",REGARCH-t,"ARMA(1,1)-REGARCH-t"
1763,1.9378573003152608,1.9682952515379182,,,,,,,,,,,,2.289088088544417,2.021093894521321,0.27798153244753127,0.620583044305341
1764,1.9316029686794995,1.9530225159312464,,,,,,,,,,,,2.4969393704073615,2.3093599823853266,0.350626043263343,0.44197630668378124
1765,2.003211797894281,2.0182816963302805,,,,,,,,,,,,2.486223062844968,2.3144927605064005,0.3402676093176132,0.5050931593244924
1766,2.167215826513797,2.178475394025708,,,,,,,,,,,,2.6095987223445722,2.4245129149391995,0.3303327607193121,0.5165994619898062
1767,2.250251275052135,2.257738309469889,,,,,,,,,,,,2.897633400736082,2.685861366109804,0.34093353093904,0.5423121261703988
1768,2.254503930625598,2.2553403034475683,,,,,,,,,,,,3.046272352607554,2.8312649787771242,0.4102628672942703,0.529478325238132
1769,2.2495628751679657,2.243348712051927,,,,,,,,,,,,3.053934374184416,2.845195657442359,0.4101086211801621,0.554234523580983
1770,2.2459195383193298,2.232985566282792,,,,,,,,,,,,3.0450325103120246,2.837922587033312,0.4066905423418432,0.5546812371503593
1771,2.245383178088056,2.22646343598522,,,,,,,,,,,,3.038472768561829,2.831729074001123,0.4073389217326682,0.5605809929420608
1772,2.1716845497147172,2.1448561368045516,,,,,,,,,,,,3.037507361463451,2.8305744648485534,0.40549006437135476,0.5634372864564555
1773,2.219336887591792,2.1889412929318977,,,,,,,,,,,,2.905585513214789,2.712798226747913,0.39879641289268075,0.5636444700382055
1774,2.8005463700055886,2.783845749273945,,,,,,,,,,,,2.990717987666313,2.783167093511488,0.4228781024525224,0.5398825861934082
1775,2.4477649631146985,2.4109985950427015,,,,,,,,,,,,4.075495479704209,3.7467334512845327,0.4368658126251692,0.7260693398872324
1776,2.4320938167866415,2.3890025509804467,,,,,,,,,,,,3.407084534000116,3.2015367722970227,0.44222688206745675,0.586370037932467
1777,2.4408730077369314,2.392065743157456,,,,,,,,,,,,3.3780935128323817,3.151832459051138,0.4337132209410335,0.6073332380533312
1778,2.487905194170793,2.434730959155827,,,,,,,,,,,,3.3943271002589492,3.1639683426204384,0.4479690298431086,0.5855809300431533
1779,2.4244211203033394,2.3652735154188287,,,,,,,,,,,,3.481621883244336,3.2423643899579484,0.4647249084025441,0.5890492991437438
1780,2.4332784068509827,2.3692510029743348,,,,,,,,,,,,3.3639217900523883,3.1410719215074248,0.4444847315655958,0.6034604800561645
1781,2.4060432687449924,2.3357597190928456,,,,,,,,,,,,3.3802828078111022,3.150930884250193,0.43957326049997125,0.5984050063842346
1782,2.403191260030669,2.3276992564386254,,,,,,,,,,,,3.330037591633978,3.1065708712542626,0.44261049359376003,0.5851079935660982
1783,2.396253455337521,2.315637030255957,,,,,,,,,,,,3.3247868414333555,3.0997955389472884,0.44048319298897387,0.5830346222525552
1784,1.366681675434032,1.250242214288448,,,,,,,,,,,,3.3120224508582385,3.0880889225837893,0.4318683795867236,0.5851639448511133
1785,1.2338137188381875,1.1188872513022092,,,,,,,,,,,,1.5690403081943338,1.5107824637788208,0.40737273067123436,0.518554985436686
1786,1.2346748671474355,1.1264957948178247,0.047961153900974315,0.04795675231958249,0.04796114395467639,0.047956447037778224,0.047476962315735866,0.026733257652949517,0.03622481607886704,0.03581660462835022,0.048009919626072796,0.03833458126091999,0.0383338578221495,1.3694208190931199,1.2820698455445625,0.3442040778237533,0.4992821679615037
1787,1.1666147649409244,1.0631187640853927,0.058542811278437315,0.06318716048965128,0.058542852637559664,0.06318699960838416,0.05781689637666866,0.0347866566555651,0.047369067596441924,0.0580178769979604,0.05857515239060519,0.047896784046347785,0.04789550651781649,1.3706926379637536,1.2732398087333845,0.32842731293709765,0.49257988903182337
1788,1.1720740406129604,1.07667646505055,0.056434983880874416,0.05430127174454143,0.05643502229070955,0.05430112034946274,0.055822731666453816,0.03577631136629344,0.04788593532229597,0.046584457381975794,0.05646827076688421,0.04689299268330397,0.04689193863971583,1.2710911880351106,1.184194155811792,0.31834006266051157,0.4918235044111362
1789,1.1115894270079911,1.0184232599864096,0.05189398331235262,0.05156461724462698,0.05189400944824829,0.05156439299684141,0.05134238833669075,0.031513523649167596,0.042332366763429385,0.03766097292017108,0.05193120201561311,0.042776485747950184,0.042775561224119005,1.2790112670207359,1.187155820300769,0.3031965684082139,0.5166919901858987
1790,1.1064444806444107,1.0172741390950475,0.04862701643255276,0.048140670771178624,0.04862703634239691,0.0481404518978862,0.048145765560509104,0.030446559694066105,0.04048190025346447,0.03881444023876118,0.048666230458160674,0.0402955283567944,0.040294748053856855,1.1919528178506038,1.1098636655435101,0.29769559977971,0.4258490491758854
1791,1.1172666474783972,1.032643688203658,0.04471521735381636,0.044104739048547496,0.0447152290255475,0.044104486707181624,0.04428281757504642,0.02662983885483537,0.03553625271633231,0.0318580055529164,0.04475707080958692,0.03674271587001959,0.03674203587303799,1.1846182794863342,1.0998055315506983,0.2785171275707632,0.4462869255806102
1792,1.1167242363111147,1.0359259000631302,0.04226326996392313,0.04228981956740273,0.042263279836056426,0.04228956498344033,0.04185217156398309,0.026125822870675774,0.034735242411912455,0.034272419162314285,0.04230570127696803,0.0349717889806941,0.03497112086585548,1.2000591849797075,1.1130348148014284,0.2788630417551044,0.4282657476257897
1793,1.1241873640778108,1.0475012529285543,0.04451273067406599,0.045999481042396505,0.04451275739587407,0.045999274429292615,0.044030208784830986,0.029572484371775773,0.03922074652128449,0.04296793215994812,0.044549768235095294,0.03758809855477812,0.037587227779301485,1.199284099660993,1.1129791643477198,0.26885717831683736,0.4326288941934116
1794,1.1694408644409575,1.0975954418422609,0.05135554725887471,0.05380289685190501,0.051355607481370455,0.05380278884799649,0.05071169868753787,0.03575579386557094,0.047549716127999846,0.05305835967856563,0.051381858835863145,0.044008760881657186,0.04400750245546034,1.2099595336135662,1.1224528763422101,0.2606038617121826,0.43353839828060536
1795,1.2330061389675875,1.1664230394371502,0.048772859832424936,0.04719682491243007,0.04877291364497331,0.047196699949823125,0.048160634329922576,0.03496249325373542,0.04640279295803537,0.04364894350700673,0.04880122372749373,0.04206006080270426,0.04205884719119633,1.275189644328305,1.1807542416315115,0.2579015456668795,0.448102189247284
