Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.05,-0.17393345716965875,-0.3000204041312035,0.03367875647668394,0.03367875647668394,0.059892766395291105,0.003474980074271059,386,13
synthetic_rough_long_memory,"GARCH(1,2)-t",0.05,-0.17467693056161726,-0.3013028324296223,0.04145077720207254,0.04145077720207254,0.060818485133389055,0.0035545426547943684,386,16
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.05,-0.17467787360073583,-0.30130445909180725,0.04145077720207254,0.04145077720207254,0.060818539716453984,0.0035545855840129316,386,16
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.05,-0.1630292330291226,-0.2812115459240686,0.04922279792746114,0.04922279792746114,0.060923431366443404,0.0037128493768198117,386,19
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.05,-0.16742799286457566,-0.28879903210978525,0.04922279792746114,0.04922279792746114,0.06104083994529162,0.003843603224168759,386,19
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.05,-0.16742923603102,-0.2888011764660529,0.04922279792746114,0.04922279792746114,0.06104096103189139,0.0038435018557894003,386,19
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.05,-0.17408799369231495,-0.30028696647484227,0.038860103626943004,0.038860103626943004,0.06121559151473823,0.0030591746368908482,386,15
synthetic_rough_long_memory,"GARCH(2,1)-t",0.05,-0.17475747861873975,-0.3014417709699303,0.04145077720207254,0.04145077720207254,0.0612901235274657,0.0032093681525209327,386,16
synthetic_rough_long_memory,"GARCH(1,1)-t",0.05,-0.17475750676475588,-0.3014418195194117,0.04145077720207254,0.04145077720207254,0.06129024668186896,0.003209339498646562,386,16
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.05,-0.17484432812197304,-0.3015915789682456,0.04145077720207254,0.04145077720207254,0.061295741087373706,0.0032124113029829717,386,16
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.05,-0.1748485972583052,-0.30159894286492495,0.04145077720207254,0.04145077720207254,0.06129809576058322,0.003223304042562914,386,16
synthetic_rough_long_memory,REGARCH-t,0.05,-0.7167795977161686,-1.236383776181963,0.002320185614849188,0.002320185614849188,0.13434749446627112,0.00027268210859624284,431,1
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.05,-0.7977070383281014,-1.3759767207067928,0.0,0.0,0.14590013472586802,0.0,431,0
synthetic_rough_long_memory,RGARCH-t,0.05,-1.098673184437497,-1.8951176971175294,0.002320185614849188,0.002320185614849188,0.19796853847951668,2.6680999797186896e-05,431,1
synthetic_rough_long_memory,Naive-RV,0.05,-1.2442411527914108,-2.1462100482084385,0.0,0.0,0.21728801432671063,0.0,431,0
synthetic_rough_long_memory,HAR-RV,0.05,-1.2506731806485896,-2.1573047486099353,0.0,0.0,0.21830128789889927,0.0,431,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.05,-1.4424649013846091,-2.4881291368592424,0.0,0.0,0.25046090902723045,0.0,431,0
