,return,RV,RBV,RTV,TrueSD,target
23,0.1537664288456487,0.380242736753444,0.39934221959816857,0.006313312972723177,0.014791552049909335,0.32187200820927864
24,0.04017934841397964,0.32187200820927864,0.38804024352272276,0.006376939118723214,0.014644074291867981,0.33531092926358724
25,0.1273607863648847,0.33531092926358724,0.3757872081423691,0.0063941236681343445,0.014303205438516271,0.42809184788890786
26,-0.30744230757598634,0.42809184788890786,0.4338377012003311,0.006636700068909701,0.014409026215329773,0.41137042821926684
27,0.0038598985452971473,0.41137042821926684,0.4272254608666238,0.0066180960650090975,0.014588213872859945,0.4113741432766309
28,0.0026666947621960787,0.4113741432766309,0.42686713375786434,0.006617804224617486,0.014705348440089305,0.4550592133784406
29,0.2261559634148093,0.4550592133784406,0.4275644127685602,0.006616873852153998,0.015014675428472573,0.45177967224393534
30,-0.05405773729383309,0.45177967224393534,0.43608277882599916,0.0066181819140001584,0.01540487089307873,0.4424623888267361
31,-0.022004098612277343,0.4424623888267361,0.4257044026992529,0.006545538023753988,0.016019836817321633,0.4408770520571259
32,0.07990481657698652,0.4408770520571259,0.4145827704045605,0.006445553938126016,0.016325257727997224,0.4518379013776694
33,-0.11445619042223189,0.4518379013776694,0.4224623743165314,0.0064132161336012215,0.016397006672353807,0.4519340612991156
34,0.02154385072603192,0.4519340612991156,0.4249419728646778,0.0064272743262765684,0.0161638851958844,0.4548204364981908
35,0.10110556566846948,0.4548204364981908,0.42578265859293113,0.006449019034123801,0.01569543886097284,0.4589634334819145
36,0.14208597996298614,0.4589634334819145,0.4313060854089647,0.006464014932547165,0.01522550912956579,0.45901049656913806
37,-0.05169313148124684,0.45901049656913806,0.43264878698446896,0.006501573020441458,0.01528888840442594,0.44862682176217167
38,-0.2489401555642312,0.44862682176217167,0.4312140595579864,0.0065248953251093806,0.016068240704688142,0.4435021745469013
39,-0.09597382682166064,0.4435021745469013,0.4181534212875138,0.006415951463533627,0.016210940833322977,0.4501874708930161
40,-0.0860699920931158,0.4501874708930161,0.4260727652795149,0.006727985107270189,0.01646622089521273,0.44405584649309193
41,0.12080808862890961,0.44405584649309193,0.43632625526390434,0.006839329914390518,0.016941602422764015,0.5524118658164594
