Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,Naive-RV,0.20729423939186392,0.11378323711590663,7.563278845861706,1.2479931517088745
synthetic_sv_jump_t,HAR-RV,0.2104080055997896,0.11928914153427093,7.954666524530402,1.2479983694534575
synthetic_sv_jump_t,REGARCH-t,1.145205138654539,0.9081783530324389,44.295520935918134,1.571442067054146
synthetic_sv_jump_t,RGARCH-t,1.3672213644175597,1.159876295213326,65.84132907396634,2.1852112706910036
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",1.3837475214772297,1.1755929240441743,67.0203853574288,2.256008469324972
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",1.6115445194607532,1.3335372477217717,67.45712987267912,3.0237770869317404
synthetic_sv_jump_t,"EGARCH(1,1)-t",2.004559952908153,1.758841606373068,94.53646920709578,33.08769832903864
synthetic_sv_jump_t,"EGARCH(2,1)-t",2.0064914824904676,1.7609420459463152,94.64320819743492,34.31223756758428
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",2.031886236396766,1.7912484534934403,96.21131459995941,44.78017186956202
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",2.0324797021427625,1.7917326027385585,96.23932413165332,45.46969716529452
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",2.047979227218584,1.8057004292917056,97.3817913047877,68.23312149565504
synthetic_sv_jump_t,"GARCH(1,1)-t",2.0481296374229645,1.8058920442739754,97.38253203233633,68.9029875001138
synthetic_sv_jump_t,"GARCH(1,2)-t",2.0481297426974012,1.8058921584790824,97.38254590440361,68.90390811116633
synthetic_sv_jump_t,"GARCH(2,1)-t",2.0481698173655984,1.805914125072071,97.3839841902339,71.16195070950185
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",2.048175923689664,1.8059622428941347,97.3914618547438,69.76282384663895
synthetic_sv_jump_t,"FIGARCH(1,1)-t",2.048648677687052,1.8063067198281644,97.40852979091153,67.72169907118413
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",2.060286124189628,1.817144834646997,97.88449949965317,78.84073838720569
