Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.05,-0.5184930376483416,-0.9315266105701324,0.0526315789473684,0.0526315789473684,0.1976248605790515,0.0162810203361047,646,34
synthetic_regime_garch,"EGARCH(2,1)-t",0.05,-0.5056796917773425,-0.90850610348018,0.0464396284829721,0.0464396284829721,0.1983985300067937,0.0141103170651291,646,30
synthetic_regime_garch,"FIGARCH(1,1)-t",0.05,-0.5297203908904101,-0.9516977171267278,0.0464396284829721,0.0464396284829721,0.1987911001726467,0.0147396565820443,646,30
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.05,-0.5080579770227457,-0.9127789400136608,0.0603715170278637,0.0603715170278637,0.1989591240182897,0.0176980506852023,646,39
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.05,-0.5080598714489949,-0.9127823435472374,0.0603715170278637,0.0603715170278637,0.198959441361457,0.0176976425520004,646,39
synthetic_regime_garch,"EGARCH(1,1)-t",0.05,-0.5064287195396668,-0.9098518096748582,0.0479876160990712,0.0479876160990712,0.1989723303775324,0.0140280331293711,646,31
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.05,-0.51243821409797,-0.9206484910006594,0.0603715170278637,0.0603715170278637,0.1990507123342322,0.0176760224790476,646,39
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.05,-0.4794331266213101,-0.8613514223106916,0.0557275541795665,0.0557275541795665,0.1990536986679121,0.0174845072526573,646,36
synthetic_regime_garch,"GARCH(1,1)-t",0.05,-0.5178556616109619,-0.9303814982992868,0.0634674922600619,0.0634674922600619,0.1993296220283759,0.017235386490914,646,41
synthetic_regime_garch,"GARCH(2,1)-t",0.05,-0.5178558341342092,-0.9303818082552252,0.0634674922600619,0.0634674922600619,0.1993297035529272,0.017235310197131,646,41
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.05,-0.5176763536398556,-0.930059352900131,0.0634674922600619,0.0634674922600619,0.1995135150694705,0.0171310296967033,646,41
synthetic_regime_garch,RGARCH-t,0.05,-1.2560253364614162,-2.256580010738077,0.0030441400304414,0.0030441400304414,0.2805740329422288,0.0008146109509207,657,2
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.05,-1.2839795106550875,-2.30680258895441,0.0030441400304414,0.0030441400304414,0.2844267930190651,0.0008745290166403,657,2
synthetic_regime_garch,REGARCH-t,0.05,-1.3072502898511174,-2.3486109614797623,0.0015220700152207,0.0015220700152207,0.2892013210495157,0.0011529934523565,657,1
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.05,-1.5265617551024142,-2.742626793999521,0.0015220700152207,0.0015220700152207,0.3211474819360495,0.000753181705716,657,1
synthetic_regime_garch,HAR-RV,0.05,-1.58756168140618,-2.8522194991446077,0.0015220700152207,0.0015220700152207,0.3272130365105096,0.0008771508740282,657,1
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.05,-0.1703334036256918,-0.3355216304152522,0.1052631578947368,0.1052631578947368,0.0816435363389635,0.0150671937798091,646,68
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.05,-0.1908055791801786,-0.3758475886476315,0.0944272445820433,0.0944272445820433,0.0823452781856624,0.0138343698169354,646,61
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.05,-0.1924207045164248,-0.379029052028315,0.0944272445820433,0.0944272445820433,0.0824005772844491,0.0144439876175688,646,61
synthetic_sv_jump_t,"GARCH(1,1)-t",0.05,-0.1927026587245477,-0.3795844435933172,0.0944272445820433,0.0944272445820433,0.0824031424940693,0.0152856607323862,646,61
synthetic_sv_jump_t,"GARCH(1,2)-t",0.05,-0.1927027703440462,-0.3795846634606792,0.0944272445820433,0.0944272445820433,0.0824031580806542,0.0152856556746873,646,61
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.05,-0.192196564342036,-0.3785875421708725,0.0928792569659442,0.0928792569659442,0.082688256288808,0.0138809148923392,646,60
synthetic_sv_jump_t,"GARCH(2,1)-t",0.05,-0.1921602889907928,-0.3785160872199706,0.0975232198142414,0.0975232198142414,0.0835690047854639,0.0127529076373567,646,63
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.05,-0.1921107025333968,-0.3784184121387601,0.1052631578947368,0.1052631578947368,0.0836576623582567,0.0143368087683887,646,68
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.05,-0.1916219104502034,-0.3774555926729581,0.1068111455108359,0.1068111455108359,0.0838019334972373,0.013177076812606,646,69
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.05,-0.2727646275189333,-0.5372899889083032,0.0294117647058823,0.0294117647058823,0.086703692162232,0.0086338663441607,646,19
