Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.025,-0.3046383436878531,-0.4448262027077145,0.0049833887043189,0.0049833887043189,0.0711555239983735,0.0008224795256774,602,3
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.025,-0.3111841903229148,-0.4543843038545782,0.0066445182724252,0.0066445182724252,0.0721662154716854,0.0010392908123443,602,4
synthetic_rough_long_memory,"GARCH(1,2)-t",0.025,-0.3111908009927987,-0.454393956609206,0.0066445182724252,0.0066445182724252,0.0721662427334256,0.0010394284662845,602,4
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.025,-0.2796513269561846,-0.4083407109761448,0.0166112956810631,0.0166112956810631,0.0724844623203931,0.001543872452355,602,10
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.025,-0.295813974633858,-0.4319410532873836,0.0132890365448504,0.0132890365448504,0.0724864293413574,0.0015497323033676,602,8
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.025,-0.2958126815446812,-0.4319391651470354,0.0132890365448504,0.0132890365448504,0.0724864553144413,0.0015495975248469,602,8
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.025,-0.3053485302017035,-0.4458632014201745,0.0083056478405315,0.0083056478405315,0.0725868653039992,0.000746797463156,602,5
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.025,-0.3110355047142347,-0.4541671964021618,0.0083056478405315,0.0083056478405315,0.0726950467127764,0.0010022043615807,602,5
synthetic_rough_long_memory,"GARCH(2,1)-t",0.025,-0.3113800025372967,-0.4546702245391277,0.0083056478405315,0.0083056478405315,0.0726953226200689,0.0009920819021391,602,5
synthetic_rough_long_memory,"GARCH(1,1)-t",0.025,-0.3113805854236779,-0.4546710756569893,0.0083056478405315,0.0083056478405315,0.072695347631213,0.0009920821781087,602,5
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.025,-0.3136790515213589,-0.4580272452510947,0.0083056478405315,0.0083056478405315,0.0727319738717218,0.0010308260029027,602,5
synthetic_rough_long_memory,REGARCH-t,0.025,-0.860729274374724,-1.2568179371136114,0.0,0.0,0.1111145069945628,0.0,647,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.025,-1.1940920314593266,-1.743586895882838,0.0,0.0,0.1419018897331809,0.0,647,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.025,-1.5082763361360714,-2.202351900668059,0.0,0.0,0.1729863259805329,0.0,647,0
synthetic_rough_long_memory,RGARCH-t,0.025,-1.6336084009205871,-2.385359022426634,0.0,0.0,0.1855377389466911,0.0,647,0
synthetic_rough_long_memory,HAR-RV,0.025,-1.971751948266,-2.8791087858835236,0.0,0.0,0.2199254111828651,0.0,647,0
