Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_rough_long_memory,HAR-RV,0.14031258198898972,0.0657189428016173,8.250716535892673,0.6348647671765629
synthetic_rough_long_memory,Naive-RV,0.14253217357066914,0.06073141908169266,7.167583342180526,0.6347230199920038
synthetic_rough_long_memory,RGARCH-t,0.40787446348023604,0.29767128316823577,30.53922103761569,0.7201976317055258
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.5022959951614735,0.38128510443140673,40.93493320508685,0.8243890767145172
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.8597984761675506,0.6163567393628681,58.348105058560364,1.3229607576652296
synthetic_rough_long_memory,REGARCH-t,1.006292519026977,0.7643026837606417,79.83183866874384,3.238526905277746
synthetic_rough_long_memory,"FIGARCH(1,1)-t",1.2302847372403856,0.9550682044826315,97.33695901784387,38.68376627856433
synthetic_rough_long_memory,"GARCH(1,1)-t",1.2307724966322935,0.9554436495311033,97.37360904979035,39.24618276762764
synthetic_rough_long_memory,"GARCH(2,1)-t",1.2307728013934767,0.9554438041367812,97.37360449798233,39.24626234247025
synthetic_rough_long_memory,"GARCH(1,2)-t",1.230808460185218,0.9554573910128873,97.37429557361554,39.31562119541233
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",1.2308098961755112,0.9554584672529747,97.3743928650053,39.31735009791935
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",1.2309416709994336,0.9555281655029989,97.37801408701985,39.284267801460274
synthetic_rough_long_memory,"EGARCH(1,1)-t",1.2345395809998858,0.9571642158249811,97.42205410355353,39.62538583228232
synthetic_rough_long_memory,"EGARCH(2,1)-t",1.2346427742195787,0.9571881059833108,97.41970988495007,40.108392641412856
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",1.2351661005097088,0.9582796654741461,97.58754028350715,42.71466817105464
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",1.2351662672419421,0.9582798643382368,97.58756456509427,42.714902773792545
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",1.2405054580207433,0.9613002005564181,97.73266405465321,46.8907867744319
