Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,HAR-RV,0.2047375727495606,0.1020313085401672,25.30348968235196,1189721465.9447808
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.3786165937171331,0.2892017061284406,61.20904077690634,1.587406350236393
synthetic_sv_jump_t,REGARCH-t,0.6543789225355255,0.44934583420391,54.305091716834454,0.9587209836320112
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.7899741809058083,0.5608662944846228,70.41994493167726,2.7723206118197683
synthetic_sv_jump_t,RGARCH-t,0.8117393283711215,0.6043405587267439,89.29523126764566,8.21658088575879
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.8455865409088388,0.6305599320453117,90.02479439731773,12.518554501252115
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.8467602662451882,0.6317294538236691,90.21186271602008,12.96480499656312
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.8751253323541649,0.6519534681008525,92.08271828234562,21.93669286557108
synthetic_sv_jump_t,"GARCH(2,1)-t",0.8812870533024161,0.66095022433086,94.94281808814507,27.438882197780774
synthetic_sv_jump_t,"GARCH(1,2)-t",0.8813427036560398,0.6609290035090707,94.92269699100989,25.978446958016978
synthetic_sv_jump_t,"GARCH(1,1)-t",0.8813427915634267,0.6609291649003736,94.92276201423098,25.977335378478273
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.8813593072676101,0.6609727316581664,94.94149834337315,26.628889085394693
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.8815725987941914,0.6610461678896529,94.90875552033802,26.249895341272968
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.8818262759554577,0.6612212916343024,94.94473597326318,26.160616466124832
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.8859675402477704,0.6640301000741283,95.23008869630786,30.78321005347067
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.8953581102991136,0.6700247414342101,95.62303445664708,35.616400413049995
