Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.01,-0.3773325928104924,-0.618865776355367,0.0047169811320754,0.0047169811320754,0.0809652797692791,0.0016698470180593,848,4
synthetic_sv_jump_t,"GARCH(1,2)-t",0.01,-0.429297427125298,-0.7040936579223365,0.0,0.0,0.0814367701886604,0.0,848,0
synthetic_sv_jump_t,"GARCH(1,1)-t",0.01,-0.4292980073803971,-0.7040946096027089,0.0,0.0,0.0814371604043185,0.0,848,0
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.01,-0.428069892609074,-0.7020803701336311,0.0,0.0,0.0814675903078826,0.0,848,0
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.01,-0.4285156088114643,-0.702811392337602,0.0,0.0,0.0816335809923453,0.0,848,0
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.01,-0.4280914922143461,-0.7021157957945477,0.0,0.0,0.0827440506780817,0.0,848,0
synthetic_sv_jump_t,"GARCH(2,1)-t",0.01,-0.4277786811102751,-0.7016027521548993,0.0,0.0,0.0827894413752733,0.0,848,0
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.01,-0.4103224269427783,-0.6729726298345351,0.0094339622641509,0.0094339622641509,0.0833791399036013,0.0024535319541826,848,8
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.01,-0.5005144111504076,-0.8208971224206244,0.0070754716981132,0.0070754716981132,0.0835477379068613,0.0019003183392179,848,6
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.01,-0.5936395206754946,-0.973632253979657,0.0,0.0,0.0854325129971237,0.0,848,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.01,-0.5881173981773937,-0.9645753829538536,0.0,0.0,0.0862883872732931,0.0,848,0
synthetic_sv_jump_t,RGARCH-t,0.01,-0.6568233773326109,-1.0772605311236645,0.0114810562571756,0.0114810562571756,0.0966002108802649,0.0026768057760341,871,10
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.01,-0.9026880224392037,-1.4805048237486755,0.0011481056257175,0.0011481056257175,0.1075610685349484,9.241591327524569e-05,871,1
synthetic_sv_jump_t,REGARCH-t,0.01,-1.2430482644354195,-2.0387319936695016,0.0011481056257175,0.0011481056257175,0.1297583324897273,0.0004030389368063,871,1
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.01,-1.4540266526608077,-2.384759096843395,0.0045924225028702,0.0045924225028702,0.1484864514298938,0.0009103462117616,871,4
synthetic_sv_jump_t,HAR-RV,0.01,-2.0046439390312263,-3.287830288934806,0.0068886337543053,0.0068886337543053,0.1878598507102674,0.0005229373156538,871,6
