,return,RV,RBV,RTV,TrueSD,target
11,-0.019252830664203212,0.5396864345330669,0.6426191011511266,0.04357129782748077,0.028002455991786246,0.47260464476155334
12,-0.2412060471964791,0.47260464476155334,0.3295745851147179,0.01611322574831642,0.027400307843184247,0.4665579179988391
13,-0.01726822930362146,0.4665579179988391,0.2918336774947875,0.008946502187598945,0.026121784043160172,0.21963100036391914
14,0.14256778216151417,0.21963100036391914,0.23101726999167516,0.0028268326627596315,0.025215499974506256,0.19633442468003828
15,0.04408116309264181,0.19633442468003828,0.11187911642621177,0.0007026328798455707,0.024741751891210202,0.22452985068635462
16,0.16812838503972988,0.22452985068635462,0.1214072323418948,0.0007828117275046992,0.024638914606201996,0.24966588754919297
17,0.15858026748301643,0.24966588754919297,0.16324212397691495,0.00099892015707002,0.02390490708294748,0.45648314732991446
18,-0.4549161693996207,0.45648314732991446,0.2764990036969039,0.0058575079251761775,0.023183832764793876,0.44012922087130046
19,0.070446906846081,0.44012922087130046,0.32420946524300215,0.0073806980325670495,0.023642355844351728,0.37853257527063444
20,-0.17913204746249856,0.37853257527063444,0.2738354397300766,0.009101348241674086,0.023759920126272885,0.3782374645189807
21,-0.008692567913495625,0.3782374645189807,0.2670247999186106,0.008967832764344237,0.022868486808052917,0.3327551045256767
22,0.11268539040552733,0.3327551045256767,0.26126881505614075,0.008706322351924093,0.021167192414768558,0.3325079374550239
23,-0.00714315564926459,0.3325079374550239,0.2559905120639995,0.008700526528399633,0.019459495854656242,0.32404489582106855
24,0.1089152462995774,0.32404489582106855,0.25334545661667096,0.008620295482578375,0.0170861768100175,0.32410081225083925
25,-0.04471090884080609,0.32410081225083925,0.2511230091370997,0.008613250259961012,0.014836348465157304,0.33120994202552556
26,0.18808584112248847,0.33120994202552556,0.25269096881815517,0.00858070152663116,0.013675856357348765,0.31435670058094467
27,-0.09107392486548538,0.31435670058094467,0.23771793637056574,0.008486630448759636,0.013462362653452081,0.11362191501293327
28,-0.07882852030333327,0.11362191501293327,0.13567664279153216,0.0038882501089608883,0.012976533019628833,0.10987093318438723
29,0.034810700303705096,0.10987093318438723,0.0896470309498698,0.002392327100888166,0.011739412772612793,0.08196370700493986
30,-0.06466114945358979,0.08196370700493986,0.07336038825378065,0.0006175765996929429,0.010589188143444027,0.08383455096442827
31,0.04411807675340262,0.08383455096442827,0.07539552464561321,0.0006164391947916418,0.009967498582575524,0.07240824058171284
32,-0.03566071827838999,0.07240824058171284,0.07632819579863205,0.0006075924685452585,0.008916059615556336,0.07318972474428512
33,-0.028853229198859062,0.07318972474428512,0.07668005039778227,0.0006101823991755362,0.008049849816649345,0.06140602053484865
