Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.025,-0.2800155152111702,-0.4543658259215146,0.0123839009287925,0.0123839009287925,0.0816435363389635,0.0021821985084441,646,8
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.025,-0.3136702574012598,-0.5089755311010427,0.0061919504643962,0.0061919504643962,0.0823452781856624,0.0027835302039018,646,4
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.025,-0.3163254039757593,-0.5132838918908202,0.0061919504643962,0.0061919504643962,0.0824005772844491,0.0030221701833943,646,4
synthetic_sv_jump_t,"GARCH(1,1)-t",0.025,-0.3167889158364569,-0.5140360071771872,0.0046439628482972,0.0046439628482972,0.0824031424940693,0.0025227753457763,646,3
synthetic_sv_jump_t,"GARCH(1,2)-t",0.025,-0.3167890993306554,-0.5140363049231639,0.0046439628482972,0.0046439628482972,0.0824031580806542,0.0025227688850665,646,3
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.025,-0.3159569341097493,-0.5126859960389758,0.0061919504643962,0.0061919504643962,0.082688256288808,0.0030117386528725,646,4
synthetic_sv_jump_t,"GARCH(2,1)-t",0.025,-0.3158973001157608,-0.5125892312261007,0.0092879256965944,0.0092879256965944,0.0835690047854639,0.0029270549801366,646,6
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.025,-0.3158157836479415,-0.5124569589225497,0.0092879256965944,0.0092879256965944,0.0836576623582567,0.002829982745068,646,6
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.025,-0.315012245621382,-0.5111531018172687,0.023219814241486,0.023219814241486,0.0838019334972373,0.0042519106538518,646,15
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.025,-0.4484048699803983,-0.7276020007042293,0.0,0.0,0.086703692162232,0.0,646,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.025,-0.444970083510925,-0.7220285609971856,0.001547987616099,0.001547987616099,0.087676894514002,0.0011049906370401,646,1
synthetic_sv_jump_t,REGARCH-t,0.025,-0.4170650807311044,-0.6767486427546779,0.015220700152207,0.015220700152207,0.0931535975626677,0.0031897992627603,657,10
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.025,-0.5004227656984538,-0.8120085884349458,0.0091324200913242,0.0091324200913242,0.0977159709708872,0.0017323255454504,657,6
synthetic_sv_jump_t,RGARCH-t,0.025,-0.9436058979575488,-1.5311375615974827,0.0030441400304414,0.0030441400304414,0.1357274693028792,0.000490593966949,657,2
synthetic_sv_jump_t,HAR-RV,0.025,-0.9752405049921232,-1.582469304205128,0.0106544901065449,0.0106544901065449,0.1399483833105568,0.0016788018886191,657,7
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.025,-1.4418567614757425,-2.339621923429448,0.0015220700152207,0.0015220700152207,0.1868366164455863,0.0005840347504569,657,1
