Unnamed: 0,return,RV,RBV,RTV,TrueSD,target
11,-0.0192528306642032,0.5396864345330669,0.6426191011511266,0.0435712978274807,0.0280024559917862,0.4726046447615533
12,-0.2412060471964791,0.4726046447615533,0.3295745851147179,0.0161132257483164,0.0274003078431842,0.4665579179988391
13,-0.0172682293036214,0.4665579179988391,0.2918336774947875,0.0089465021875989,0.0261217840431601,0.2196310003639191
14,0.1425677821615141,0.2196310003639191,0.2310172699916751,0.0028268326627596,0.0252154999745062,0.1963344246800382
15,0.0440811630926418,0.1963344246800382,0.1118791164262117,0.0007026328798455,0.0247417518912102,0.2245298506863546
16,0.1681283850397298,0.2245298506863546,0.1214072323418948,0.0007828117275046,0.0246389146062019,0.2496658875491929
17,0.1585802674830164,0.2496658875491929,0.1632421239769149,0.00099892015707,0.0239049070829474,0.4564831473299144
18,-0.4549161693996207,0.4564831473299144,0.2764990036969039,0.0058575079251761,0.0231838327647938,0.4401292208713004
19,0.070446906846081,0.4401292208713004,0.3242094652430021,0.007380698032567,0.0236423558443517,0.3785325752706344
20,-0.1791320474624985,0.3785325752706344,0.2738354397300766,0.009101348241674,0.0237599201262728,0.3782374645189807
21,-0.0086925679134956,0.3782374645189807,0.2670247999186106,0.0089678327643442,0.0228684868080529,0.3327551045256767
22,0.1126853904055273,0.3327551045256767,0.2612688150561407,0.008706322351924,0.0211671924147685,0.3325079374550239
23,-0.0071431556492645,0.3325079374550239,0.2559905120639995,0.0087005265283996,0.0194594958546562,0.3240448958210685
24,0.1089152462995774,0.3240448958210685,0.2533454566166709,0.0086202954825783,0.0170861768100175,0.3241008122508392
25,-0.044710908840806,0.3241008122508392,0.2511230091370997,0.008613250259961,0.0148363484651573,0.3312099420255255
26,0.1880858411224884,0.3312099420255255,0.2526909688181551,0.0085807015266311,0.0136758563573487,0.3143567005809446
27,-0.0910739248654853,0.3143567005809446,0.2377179363705657,0.0084866304487596,0.013462362653452,0.1136219150129332
28,-0.0788285203033332,0.1136219150129332,0.1356766427915321,0.0038882501089608,0.0129765330196288,0.1098709331843872
29,0.034810700303705,0.1098709331843872,0.0896470309498698,0.0023923271008881,0.0117394127726127,0.0819637070049398
30,-0.0646611494535897,0.0819637070049398,0.0733603882537806,0.0006175765996929,0.010589188143444,0.0838345509644282
31,0.0441180767534026,0.0838345509644282,0.0753955246456132,0.0006164391947916,0.0099674985825755,0.0724082405817128
32,-0.0356607182783899,0.0724082405817128,0.076328195798632,0.0006075924685452,0.0089160596155563,0.0731897247442851
33,-0.028853229198859,0.0731897247442851,0.0766800503977822,0.0006101823991755,0.0080498498166493,0.0614060205348486
34,0.0088784383233277,0.0614060205348486,0.0758603665555976,0.0006037252362847,0.0070161406600988,0.0594533989082509
35,0.0068149646200984,0.0594533989082509,0.0683061032192048,0.0006017821620231,0.0059796181026466,0.0341484853355178
36,-0.1003562158414755,0.0341484853355178,0.0561708143519175,0.000446894026059,0.0050035142209532,0.0259162399285265
37,-0.0078876094865831,0.0259162399285265,0.0305069160067861,0.0003248884245228,0.0043356167259445,0.0204792833856789
38,0.0278743443037754,0.0204792833856789,0.0195751776366147,6.575595910249424e-05,0.0038531059961145,0.0193049284342681
39,-0.0061179983837504,0.0193049284342681,0.0155326691975597,3.8336509119325115e-05,0.0033104886904667,0.0356449519705238
40,-0.1432518334434682,0.0356449519705238,0.0133736325651694,2.218897625859711e-05,0.0029810463647701,0.0361947399950632
41,-0.0499619127031637,0.0361947399950632,0.0201349840489694,1.686214873904864e-05,0.0026940268002293,0.0404868798386092
42,-0.0745910629477599,0.0404868798386092,0.0235175837777465,8.408871512817913e-05,0.0028835623687746,0.0407276844400218
43,-0.0327614626751387,0.0407276844400218,0.0257399235607508,9.182554150142346e-05,0.0030794700193811,0.0445504049458411
44,-0.0624623660525313,0.0445504049458411,0.028551942501825,0.0001057149974128,0.0032604415421306,0.0615659667692119
45,0.1306216121709724,0.0615659667692119,0.0412729245734655,0.0001356983459581,0.0034674571139755,0.0527554460177824
46,0.0355084399346312,0.0527554460177824,0.0474842390522246,0.0001689274085494,0.0036079252942607,0.0540840540254434
47,0.0372937312570602,0.0540840540254434,0.0483209576074617,0.0001855656438439,0.0035014399392683,0.0534206733917903
48,0.0106582567389043,0.0534206733917903,0.0485999690796724,0.0001850813629201,0.0032574204503782,0.0535492058843148
49,-0.0128826393548858,0.0535492058843148,0.0485477735351389,0.0001852093558729,0.0030156563032974,0.03325369795585
50,0.0150193161112714,0.03325369795585,0.0474750358001513,0.0001840192669038,0.0026811621860515,0.0307887733151091
51,0.0055917868537458,0.0307887733151091,0.0363645565318394,0.0001813478421575,0.0023636525957575,0.0253540571984976
52,-0.0113626825646561,0.0253540571984976,0.0306104555198326,0.000105857946616,0.002068780971796,0.0432213714633685
53,0.1376249530480771,0.0432213714633685,0.0292282746508211,9.56119567538e-05,0.0018194806629556,0.0407136383497604
54,-0.0373338192430437,0.0407136383497604,0.0340847160945111,8.533826638967536e-05,0.0016250605750241,0.0236521109207844
55,-0.0006914746329284,0.0236521109207844,0.0213092417566796,5.541278615345279e-05,0.0013983493428621,0.0224191270447852
56,0.005278771693503,0.0224191270447852,0.0140293554974406,2.1991805284087768e-05,0.0011611924666364,0.0210815076944502
