Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.025,-0.5248949470443249,-0.798376122770591,0.0025906735751295,0.0025906735751295,0.1273344653856222,0.0010602839204076,386,1
synthetic_regime_garch,"EGARCH(2,1)-t",0.025,-0.5354213075084534,-0.8143869357943385,0.0025906735751295,0.0025906735751295,0.1275879518176369,0.000757081610547,386,1
synthetic_regime_garch,"FIGARCH(1,1)-t",0.025,-0.5374242342361888,-0.8174334289718542,0.0025906735751295,0.0025906735751295,0.12791315353513,0.0010259313374145,386,1
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.025,-0.5286811695943235,-0.8041350459540508,0.0025906735751295,0.0025906735751295,0.1280350644472264,0.0010942166055216,386,1
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.025,-0.5277323697047904,-0.802691901604203,0.0025906735751295,0.0025906735751295,0.1280450650588343,0.0009683226571042,386,1
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.025,-0.5277362670604111,-0.8026978295630965,0.0025906735751295,0.0025906735751295,0.1280451903681454,0.0009683419220195,386,1
synthetic_regime_garch,"GARCH(2,1)-t",0.025,-0.5260804993903405,-0.8001793725269154,0.0025906735751295,0.0025906735751295,0.1280933715043585,0.0007740309532139,386,1
synthetic_regime_garch,"GARCH(1,1)-t",0.025,-0.5260840134994443,-0.8001847175598922,0.0025906735751295,0.0025906735751295,0.1280933850374566,0.0007740827932699,386,1
synthetic_regime_garch,"EGARCH(1,1)-t",0.025,-0.5366251661503363,-0.8162180298071166,0.0025906735751295,0.0025906735751295,0.1281164798743538,0.0005866475332327,386,1
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.025,-0.5259739234284007,-0.8000172682739535,0.0025906735751295,0.0025906735751295,0.1282210638822548,0.0007251915676494,386,1
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.025,-0.5424089249627451,-0.8250152471583083,0.0025906735751295,0.0025906735751295,0.1284585220082027,0.000232910677635,386,1
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.025,-1.401971597300508,-2.132427935132613,0.0,0.0,0.1969139684926013,0.0,431,0
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.025,-1.404179909553405,-2.135786823962202,0.0,0.0,0.1972797851703662,0.0,431,0
synthetic_regime_garch,REGARCH-t,0.025,-1.469888236909282,-2.2357305554146136,0.0,0.0,0.2034687985475322,0.0,431,0
synthetic_regime_garch,RGARCH-t,0.025,-2.180497061732586,-3.3165813457749302,0.0,0.0,0.2774461087893391,0.0,431,0
synthetic_regime_garch,Naive-RV,0.025,-3.129195241431136,-4.759570992850512,0.0,0.0,0.3824441521333995,0.0,431,0
synthetic_regime_garch,HAR-RV,0.025,-3.2635118242130012,-4.963869306616,0.0,0.0,0.3975067478428781,0.0,431,0
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.025,-0.3320234754750301,-0.5619849306188441,0.0155440414507772,0.0155440414507772,0.1000973800641147,0.0034588374282285,386,6
synthetic_sv_jump_t,"GARCH(1,2)-t",0.025,-0.3748679412464463,-0.6345037309521704,0.0025906735751295,0.0025906735751295,0.1001000623522642,0.0013179734518758,386,1
synthetic_sv_jump_t,"GARCH(1,1)-t",0.025,-0.3748688098131865,-0.6345052010934565,0.0025906735751295,0.0025906735751295,0.100100103680877,0.0013179697557678,386,1
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.025,-0.3751641604340141,-0.6350051133298324,0.005181347150259,0.005181347150259,0.1003213022455832,0.0022149131312808,386,2
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.025,-0.3730379569605754,-0.6314062885485654,0.0025906735751295,0.0025906735751295,0.1005221650055562,0.0011930017154019,386,1
synthetic_sv_jump_t,"GARCH(2,1)-t",0.025,-0.3741276493417065,-0.6332507084237856,0.005181347150259,0.005181347150259,0.101388377353513,0.0021824844558212,386,2
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.025,-0.3742170208002197,-0.6334019790917405,0.0077720207253886,0.0077720207253886,0.1014766265924648,0.0030857537852419,386,3
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.025,-0.4434097888173686,-0.7505180742046224,0.0077720207253886,0.0077720207253886,0.1031252269721622,0.0024897569603124,386,3
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.025,-0.4413076008170485,-0.7469598981575298,0.0077720207253886,0.0077720207253886,0.1035805167730293,0.0023787689885232,386,3
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.025,-0.522456055244828,-0.8843122599631988,0.0,0.0,0.1050722053491774,0.0,386,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.025,-0.5166075616707484,-0.8744130645802477,0.005181347150259,0.005181347150259,0.1058888951326293,0.0022281238702512,386,2
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.025,-1.1983441468675802,-2.0283245070890237,0.0,0.0,0.1653328654164675,0.0,431,0
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.025,-1.3729896226252476,-2.32393048927491,0.0,0.0,0.1835338363888836,0.0,431,0
synthetic_sv_jump_t,RGARCH-t,0.025,-1.3944614370000783,-2.360273811368132,0.0,0.0,0.1857367695231446,0.0,431,0
synthetic_sv_jump_t,REGARCH-t,0.025,-1.7513566947285155,-2.9643568701511067,0.0,0.0,0.2233325328438608,0.0,431,0
synthetic_sv_jump_t,HAR-RV,0.025,-2.429275749693781,-4.1118067380400385,0.0,0.0,0.2987707107618366,0.0,431,0
synthetic_sv_jump_t,Naive-RV,0.025,-2.4361325629422628,-4.1234126213656115,0.0,0.0,0.2995890274920433,0.0,431,0
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.025,-0.2659594930234826,-0.3829209053687498,0.005181347150259,0.005181347150259,0.0598927663952911,0.0008833947303141,386,2
synthetic_rough_long_memory,"GARCH(1,2)-t",0.025,-0.2670963289699381,-0.3845576893952331,0.0077720207253886,0.0077720207253886,0.060818485133389,0.0011181439142336,386,3
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.025,-0.267097770959363,-0.3845597655305492,0.0077720207253886,0.0077720207253886,0.0608185397164539,0.0011181476448781,386,3
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.025,-0.2492859790749696,-0.358914854732011,0.0207253886010362,0.0207253886010362,0.0609234313664434,0.00172191177929,386,8
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.025,-0.2560120682058721,-0.3685988863501969,0.0129533678756476,0.0129533678756476,0.0610408399452916,0.0009639563972148,386,5
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.025,-0.25601396911627,-0.3686016232268631,0.0129533678756476,0.0129533678756476,0.0610409610318913,0.0009637827909937,386,5
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.025,-0.2661957929044145,-0.3832611232091295,0.0103626943005181,0.0103626943005181,0.0612155915147382,0.000762265016351,386,4
synthetic_rough_long_memory,"GARCH(2,1)-t",0.025,-0.267219494005492,-0.3847350189065356,0.0129533678756476,0.0129533678756476,0.0612901235274657,0.0013800036563154,386,5
synthetic_rough_long_memory,"GARCH(1,1)-t",0.025,-0.2672195370432164,-0.3847350808710257,0.0129533678756476,0.0129533678756476,0.0612902466818689,0.0013798700918074,386,5
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.025,-0.2673522945041721,-0.3849262212832955,0.0129533678756476,0.0129533678756476,0.0612957410873737,0.0013803772691437,386,5
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.025,-0.2673588223876112,-0.3849356199440022,0.0129533678756476,0.0129533678756476,0.0612980957605832,0.001401141322678,386,5
synthetic_rough_long_memory,REGARCH-t,0.025,-1.0960187966149542,-1.5780166563331126,0.0,0.0,0.1343474944662711,0.0,431,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.025,-1.2197639427592248,-1.7561813943459368,0.0,0.0,0.145900134725868,0.0,431,0
synthetic_rough_long_memory,RGARCH-t,0.025,-1.6799675455566363,-2.418769438238719,0.0023201856148491,0.0023201856148491,0.1979685384795166,0.00028070622899,431,1
synthetic_rough_long_memory,Naive-RV,0.025,-1.902553721292232,-2.73924267634839,0.0,0.0,0.2172880143267106,0.0,431,0
synthetic_rough_long_memory,HAR-RV,0.025,-1.9123888553477784,-2.7534030223249863,0.0,0.0,0.2183012878988992,0.0,431,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.025,-2.2056551977933143,-3.175639551981445,0.0,0.0,0.2504609090272304,0.0,431,0
