Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_regime_garch,HAR-RV,2.196959879681056,0.6293497921435589,20.690353575054836,1.8021753975171626
synthetic_regime_garch,Naive-RV,2.3206680564873317,0.5928233021797417,12.61618321903002,1.7935239241844652
synthetic_regime_garch,RGARCH-t,4.014315888858618,1.3799611966890601,22.196252329097938,1.845179549653328
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",4.30990913638542,1.4711888725755369,23.00856397480628,1.851431206399781
synthetic_regime_garch,REGARCH-t,5.711076985775734,1.7976623687482,27.73547079783413,1.864979114763898
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",9.210847149962941,3.6615979799242306,63.38391614903076,3.1244287111847373
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",10.005639033912331,4.434849656401281,94.45196638454291,17.187833620436358
synthetic_regime_garch,"GARCH(1,1)-t",10.005878709893818,4.434765890645029,94.44439437326827,17.162422666248244
synthetic_regime_garch,"GARCH(2,1)-t",10.005880264323668,4.434766132325066,94.4443977402383,17.162405333336103
synthetic_regime_garch,"GARCH(1,2)-t",10.011473943997595,4.435427036841554,94.42996991757887,17.221011402600325
synthetic_regime_garch,"GJR-GARCH(1,1)-t",10.019212339216072,4.440864469873371,94.46257857930641,17.34357000669677
synthetic_regime_garch,"FIGARCH(1,1)-t",10.030057359429078,4.430272196216048,93.66284582574582,15.783324997409212
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",10.036220100661172,4.447189141413191,94.5171597514118,17.594490178730496
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",10.036221977299862,4.447188895106624,94.51704001392334,17.594223241224785
synthetic_regime_garch,"EGARCH(1,1)-t",10.093496104499721,4.458268100229895,94.2486602098255,17.138715231980488
synthetic_regime_garch,"EGARCH(2,1)-t",10.103714187902243,4.460250132669934,94.2493613747477,17.19114184885701
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",10.174216950730239,4.490898983176532,94.5329447776816,19.23241455564635
