,return,RV,RBV,RTV,TrueSD,target
45,-0.11582156096858946,0.7813074710344616,0.8313583674411043,0.016513185677732193,0.02935032447435586,0.7589549439453221
46,0.024171219813969465,0.7589549439453221,0.82141026306927,0.01655914740423024,0.029289334172194738,0.7498173369512919
47,-0.07868663091743941,0.7498173369512919,0.7949437460398948,0.0163769615396099,0.029157178834505307,0.6889538588373013
48,0.12803221373959375,0.6889538588373013,0.7567124947791221,0.014828028525249571,0.029007088097650624,0.6020150613616736
49,0.11014828223503804,0.6020150613616736,0.6414416845685803,0.010849889595558698,0.028775178173845516,0.6704195697431384
50,-0.26240144921422615,0.6704195697431384,0.6763541913411786,0.011450183366454108,0.02824801762542795,0.6461717603374126
51,-0.028668814956196054,0.6461717603374126,0.6828948586867208,0.011398103549259497,0.02800677031951623,0.6463405460418641
52,-0.013059646058147542,0.6463405460418641,0.6831522100482587,0.011405878886819947,0.02775256604914292,0.6703945140432707
53,0.17360876163871447,0.6703945140432707,0.6865506576683489,0.011409707336645451,0.027524360827346148,0.6856115836633857
54,-0.24497155749003086,0.6856115836633857,0.7274197428571155,0.011488234109013255,0.027357243804094912,0.6716402900000997
55,-0.026998369843198446,0.6716402900000997,0.6975007058564336,0.011257982387359401,0.027258714856873752,0.6351700850870244
56,0.0799874758314053,0.6351700850870244,0.6614608529706741,0.009716233689786195,0.027122409394158945,0.6267836388039255
57,-0.04253587074184341,0.6267836388039255,0.6339656944759263,0.009120899980710787,0.0269417136971721,0.6143947589040528
58,-0.03127342797605076,0.6143947589040528,0.617717534653806,0.008564139535510025,0.026769035133160403,0.6624528240693747
59,-0.2295775754666211,0.6624528240693747,0.6166142537044292,0.008471403793383799,0.026595693075340755,0.663110825854244
60,-0.02568724583301342,0.663110825854244,0.6257326001544005,0.008489296758832664,0.02661197007816996,0.6825654250918661
61,-0.18755249057540813,0.6825654250918661,0.6330335974442685,0.00868826317660938,0.026628862568619214,0.684475062927689
62,0.047584287044987954,0.684475062927689,0.643343306556003,0.00871264279437225,0.026738972557394367,0.6656452320781565
63,-0.016422427843759555,0.6656452320781565,0.6404827489444808,0.008686946722404646,0.02684046483196217,0.6607314181067457
64,0.001359716386033515,0.6607314181067457,0.6252975592010468,0.008668921648467439,0.02690234168660581,0.6612242562165837
65,0.05441843313130336,0.6612242562165837,0.6199419917705618,0.008603161792365721,0.026950213424466938,0.6602324729787964
66,-0.10451470842809223,0.6602324729787964,0.6203569525101389,0.008555400511543637,0.02699408204917124,0.6846675916159158
67,0.157730252890931,0.6846675916159158,0.6426399633617919,0.008696581818052065,0.02705184656403192,0.686213618837042
68,-0.04310265287857067,0.686213618837042,0.652734891969203,0.008804694939567783,0.027141901926983913,0.7472032501404037
69,0.2919369384452226,0.7472032501404037,0.6681823507665582,0.009235658504618228,0.027228789230920092,0.8105696434205347
70,0.25854550676861077,0.8105696434205347,0.7723194724082079,0.010060710406800925,0.027359948500217248,0.8245303738558091
71,-0.11815691149831983,0.8245303738558091,0.8202527867933964,0.013285048207995536,0.027572475857730164,0.8765370178220832
72,-0.23936489256747498,0.8765370178220832,0.8646138622605014,0.015759507679375676,0.027811344470156672,0.816316927358122
73,-0.0032035954817812877,0.816316927358122,0.8377827463735604,0.015766218127564586,0.028213237794548398,0.8183975616234251
74,0.06345175289177332,0.8183975616234251,0.821098397899394,0.01564258239462751,0.02836964602355563,0.8191698878605942
75,0.08823161156628848,0.8191698878605942,0.8240905182372792,0.015490447342688419,0.028513723529629664,0.879960254445831
76,0.24703514330932258,0.879960254445831,0.8563073521082796,0.0157552939657085,0.02863187200221468,0.8813398232059595
77,-0.06496517464821112,0.8813398232059595,0.8802303866603919,0.016027626461721924,0.028834488491754753,0.8896598223273631
78,-0.17784745962537554,0.8896598223273631,0.8855966681019206,0.016722608696315828,0.029026711689762983,0.8896649076200002
79,0.013960648111687823,0.8896649076200002,0.8861926460884609,0.01672849165203995,0.02927045751001843,0.9309836605211756
80,0.22392405421336414,0.9309836605211756,0.8890703348516619,0.016788133221529694,0.02948949172139015,1.0458792718102645
81,0.35981029114166724,1.0458792718102645,0.9978210199555156,0.016977416052989868,0.029752356891240204,1.080592662878278
82,-0.19121606862080287,1.080592662878278,1.0977391400932082,0.02359413670301738,0.030171724016610616,1.0985620391678452
83,0.16226687133552767,1.0985620391678452,1.1402996631309643,0.02787986673537153,0.030670859524140913,1.117824219614673
84,0.24102492793254485,1.117824219614673,1.1734304832349787,0.03030552616043091,0.031133467013663485,1.0360814932629456
85,-0.06318432148363119,1.0360814932629456,1.1067189417365813,0.029286672587303816,0.0315098566132391,1.0429296474559742
86,0.13601701325116106,1.0429296474559742,1.070569878193159,0.027749090803127093,0.03156993886756717,1.0660265822589214
87,0.2076591374698442,1.0660265822589214,1.0909423737454078,0.026841654632251737,0.03163490768722407,1.0487677142955067
88,0.003358488119541444,1.0487677142955067,1.062826080259995,0.026407682906564076,0.03173012474846542,1.035387138576658
89,0.005835946054556116,1.035387138576658,1.0389480934573254,0.02592282183048368,0.03175696254563019,1.0890514000884504
90,0.2329130940481617,1.0890514000884504,1.036685706676991,0.025876992136324106,0.031735439039916304,1.1688453066916011
91,0.29323282982689386,1.1688453066916011,1.1409800071386755,0.02590493815292385,0.03180144284626984,1.5005181705661794
92,-0.5899704328435782,1.5005181705661794,1.3969008614076788,0.04996253913110746,0.031976533694520054,1.515606171082118
93,0.16498680127594603,1.515606171082118,1.527645789166571,0.06497020318286482,0.033294622489799613,1.5742951891204686
94,-0.35713238244112866,1.5742951891204686,1.574799619171642,0.08375228788172091,0.03450490604273566,1.653318312815611
95,0.28256861935844013,1.653318312815611,1.7214989045166407,0.09102887044423603,0.035794237438236114,1.658082715522701
96,0.07024924954940027,1.658082715522701,1.7520914649824832,0.09339529893525282,0.03707885993469971,1.8296691852205123
97,0.44913970189189395,1.8296691852205123,1.7980913840742878,0.09661387188463914,0.038242289814268846,1.9197006607915899
98,0.3873532490507458,1.9197006607915899,2.004567085550083,0.10144247151723472,0.039562355180400306,1.9599856582697353
99,0.2025189113449297,1.9599856582697353,2.1174013528967506,0.12137104365386855,0.040784534877456084,1.9645772938016173
100,-0.10483144481386107,1.9645772938016173,2.147357724738886,0.12419046289765533,0.04194726107902299,1.963911768766023
101,-0.033819746660383454,1.963911768766023,2.1475824051194277,0.1242953315194608,0.04302100068390985,2.136034301408152
102,0.4160535541724196,2.136034301408152,2.1675952665827745,0.12457929066934104,0.04398509749295941,2.188640513359528
103,-0.32451821999466823,2.188640513359528,2.3684015980854727,0.1258642027124402,0.0451248376915849,2.3224553727118185
104,-0.3667079136735066,2.3224553727118185,2.5460683761119958,0.1575435064893794,0.046329943229272995,2.365165235719148
105,-0.27908027470311875,2.365165235719148,2.699257520692155,0.17595636786718802,0.04787072523371145,2.5393271834955953
106,-0.4200312037813704,2.5393271834955953,2.869371420524209,0.20218555271627683,0.04940303084341286,2.568320448214486
107,0.17106420097488031,2.568320448214486,2.981009254948629,0.21167028300623392,0.05137995664933397,2.6285370365022356
108,0.24539445208969188,2.6285370365022356,3.046913390897974,0.2196714722105938,0.05320482516646798,2.6270711598145593
109,-0.03867155513797653,2.6270711598145593,3.0617036815204157,0.220004085418789,0.054943005949619095,2.655189841807374
110,-0.19759050146862867,2.655189841807374,3.064772397550374,0.220406948599987,0.056507755649137056,2.634181373898348
