Unnamed: 0,return,RV,RBV,RTV,TrueSD,target
23,0.1537664288456487,0.380242736753444,0.3993422195981685,0.0063133129727231,0.0147915520499093,0.3218720082092786
24,0.0401793484139796,0.3218720082092786,0.3880402435227227,0.0063769391187232,0.0146440742918679,0.3353109292635872
25,0.1273607863648847,0.3353109292635872,0.3757872081423691,0.0063941236681343,0.0143032054385162,0.4280918478889078
26,-0.3074423075759863,0.4280918478889078,0.4338377012003311,0.0066367000689097,0.0144090262153297,0.4113704282192668
27,0.0038598985452971,0.4113704282192668,0.4272254608666238,0.006618096065009,0.0145882138728599,0.4113741432766309
28,0.002666694762196,0.4113741432766309,0.4268671337578643,0.0066178042246174,0.0147053484400893,0.4550592133784406
29,0.2261559634148093,0.4550592133784406,0.4275644127685602,0.0066168738521539,0.0150146754284725,0.4517796722439353
30,-0.054057737293833,0.4517796722439353,0.4360827788259991,0.0066181819140001,0.0154048708930787,0.4424623888267361
31,-0.0220040986122773,0.4424623888267361,0.4257044026992529,0.0065455380237539,0.0160198368173216,0.4408770520571259
32,0.0799048165769865,0.4408770520571259,0.4145827704045605,0.006445553938126,0.0163252577279972,0.4518379013776694
33,-0.1144561904222318,0.4518379013776694,0.4224623743165314,0.0064132161336012,0.0163970066723538,0.4519340612991156
34,0.0215438507260319,0.4519340612991156,0.4249419728646778,0.0064272743262765,0.0161638851958844,0.4548204364981908
35,0.1011055656684694,0.4548204364981908,0.4257826585929311,0.0064490190341238,0.0156954388609728,0.4589634334819145
36,0.1420859799629861,0.4589634334819145,0.4313060854089647,0.0064640149325471,0.0152255091295657,0.459010496569138
37,-0.0516931314812468,0.459010496569138,0.4326487869844689,0.0065015730204414,0.0152888884044259,0.4486268217621716
38,-0.2489401555642312,0.4486268217621716,0.4312140595579864,0.0065248953251093,0.0160682407046881,0.4435021745469013
39,-0.0959738268216606,0.4435021745469013,0.4181534212875138,0.0064159514635336,0.0162109408333229,0.4501874708930161
40,-0.0860699920931158,0.4501874708930161,0.4260727652795149,0.0067279851072701,0.0164662208952127,0.4440558464930919
